i,j,x,y,Bx,By,Bz,psi,divB
103,55,0.808594,0.433594,1.00591,-0.00180708,0,0.00112121,-0.0263904
104,55,0.816406,0.433594,1.00557,-0.00165311,0,0.00109564,-0.0258209
105,55,0.824219,0.433594,1.00525,-0.00151058,0,0.00106778,-0.0251919
106,55,0.832031,0.433594,1.00494,-0.00137873,0,0.00103771,-0.0245054
107,55,0.839844,0.433594,1.00464,-0.00125681,0,0.00100552,-0.0237632
108,55,0.847656,0.433594,1.00436,-0.00114413,0,0.000971278,-0.022967
109,55,0.855469,0.433594,1.0041,-0.00103999,0,0.000935064,-0.022119
110,55,0.863281,0.433594,1.00385,-0.000943747,0,0.000896948,-0.021221
111,55,0.871094,0.433594,1.00361,-0.000854788,0,0.000856993,-0.0202751
112,55,0.878906,0.433594,1.00339,-0.000772522,0,0.000815264,-0.0192835
113,55,0.886719,0.433594,1.00318,-0.000696391,0,0.000771824,-0.0182484
114,55,0.894531,0.433594,1.00298,-0.000625864,0,0.000726737,-0.0171723
115,55,0.902344,0.433594,1.0028,-0.000560437,0,0.000680067,-0.0160576
116,55,0.910156,0.433594,1.00264,-0.00049963,0,0.000631884,-0.014907
117,55,0.917969,0.433594,1.00248,-0.000442985,0,0.000582263,-0.013723
118,55,0.925781,0.433594,1.00235,-0.000390068,0,0.000531284,-0.0125085
119,55,0.933594,0.433594,1.00222,-0.000340464,0,0.000479038,-0.0112663
120,55,0.941406,0.433594,1.00211,-0.000293773,0,0.00042562,-0.00999921
121,55,0.949219,0.433594,1.00201,-0.000249616,0,0.00037114,-0.00871023
122,55,0.957031,0.433594,1.00193,-0.000207624,0,0.000315713,-0.00740225
123,55,0.964844,0.433594,1.00186,-0.000167443,0,0.000259465,-0.00607822
124,55,0.972656,0.433594,1.00181,-0.000128729,0,0.000202533,-0.00474108
125,55,0.980469,0.433594,1.00176,-9.11465e-05,0,0.00014506,-0.00339375
126,55,0.988281,0.433594,1.00174,-5.43679e-05,0,8.7194e-05,-0.00203915
127,55,0.996094,0.433594,1.00172,-1.80694e-05,0,2.90911e-05,-0.000680201
0,56,0.00390625,0.441406,1.00177,1.63853e-05,0,-2.95464e-05,0.000690633
1,56,0.0117188,0.441406,1.00178,4.93027e-05,0,-8.85605e-05,0.00207049
2,56,0.0195312,0.441406,1.00181,8.26614e-05,0,-0.00014734,0.00344612
3,56,0.0273438,0.441406,1.00185,0.000116759,0,-0.000205731,0.00481468
4,56,0.0351562,0.441406,1.00191,0.000151897,0,-0.000263586,0.00617334
5,56,0.0429688,0.441406,1.00198,0.000188384,0,-0.000320763,0.00751924
6,56,0.0507812,0.441406,1.00207,0.000226538,0,-0.000377129,0.0088495
7,56,0.0585938,0.441406,1.00217,0.000266685,0,-0.000432558,0.0101612
8,56,0.0664062,0.441406,1.00228,0.000309164,0,-0.000486935,0.0114516
9,56,0.0742188,0.441406,1.00241,0.000354329,0,-0.000540155,0.0127176
10,56,0.0820312,0.441406,1.00256,0.000402548,0,-0.00059212,0.0139566
11,56,0.0898438,0.441406,1.00272,0.000454207,0,-0.000642745,0.0151657
12,56,0.0976562,0.441406,1.00289,0.00050971,0,-0.000691948,0.0163421
13,56,0.105469,0.441406,1.00308,0.000569482,0,-0.000739658,0.0174833
14,56,0.113281,0.441406,1.00328,0.00063397,0,-0.000785806,0.0185866
15,56,0.121094,0.441406,1.0035,0.000703646,0,-0.000830328,0.0196496
16,56,0.128906,0.441406,1.00373,0.000779006,0,-0.000873163,0.02067
17,56,0.136719,0.441406,1.00398,0.000860573,0,-0.00091425,0.0216454
18,56,0.144531,0.441406,1.00425,0.000948898,0,-0.000953525,0.0225738
19,56,0.152344,0.441406,1.00453,0.00104456,0,-0.000990925,0.0234531
20,56,0.160156,0.441406,1.00483,0.00114817,0,-0.00102638,0.0242813
21,56,0.167969,0.441406,1.00514,0.00126037,0,-0.00105982,0.0250566
22,56,0.175781,0.441406,1.00547,0.00138183,0,-0.00109117,0.025777
23,56,0.183594,0.441406,1.00582,0.00151325,0,-0.00112033,0.0264408
24,56,0.191406,0.441406,1.00618,0.00165534,0,-0.00114723,0.027046
25,56,0.199219,0.441406,1.00656,0.00180885,0,-0.00117176,0.0275909
26,56,0.207031,0.441406,1.00696,0.00197456,0,-0.00119383,0.0280734
27,56,0.214844,0.441406,1.00738,0.00215321,0,-0.00121331,0.0284916
28,56,0.222656,0.441406,1.00782,0.00234557,0,-0.00123011,0.0288435
29,56,0.230469,0.441406,1.00828,0.00255239,0,-0.0012441,0.029127
30,56,0.238281,0.441406,1.00876,0.00277436,0,-0.00125515,0.0293397
31,56,0.246094,0.441406,1.00926,0.00301209,0,-0.00126315,0.0294794
32,56,0.253906,0.441406,1.00978,0.00326609,0,-0.00126797,0.0295439
33,56,0.261719,0.441406,1.01033,0.00353671,0,-0.00126948,0.0295305
34,56,0.269531,0.441406,1.01089,0.00382408,0,-0.00126757,0.0294371
35,56,0.277344,0.441406,1.01149,0.00412805,0,-0.00126211,0.0292613
36,56,0.285156,0.441406,1.0121,0.00444811,0,-0.00125302,0.0290009
37,56,0.292969,0.441406,1.01274,0.00478327,0,-0.00124019,0.028654
38,56,0.300781,0.441406,1.01341,0.005132,0,-0.00122355,0.0282191
39,56,0.308594,0.441406,1.0141,0.0054921,0,-0.00120305,0.0276949
40,56,0.316406,0.441406,1.01482,0.00586059,0,-0.00117866,0.0270811
41,56,0.324219,0.441406,1.01556,0.00623358,0,-0.0011504,0.0263778
42,56,0.332031,0.441406,1.01633,0.00660622,0,-0.00111832,0.0255862
43,56,0.339844,0.441406,1.01712,0.00697258,0,-0.0010825,0.0247086
44,56,0.347656,0.441406,1.01794,0.00732566,0,-0.00104309,0.0237483
45,56,0.355469,0.441406,1.01878,0.00765731,0,-0.00100026,0.0227102
46,56,0.363281,0.441406,1.01963,0.00795839,0,-0.000954271,0.0216002
47,56,0.371094,0.441406,1.0205,0.00821883,0,-0.000905404,0.020426
48,56,0.378906,0.441406,1.02138,0.00842787,0,-0.000854001,0.0191962
49,56,0.386719,0.441406,1.02226,0.00857432,0,-0.000800441,0.0179209
50,56,0.394531,0.441406,1.02314,0.00864697,0,-0.000745135,0.0166108
51,56,0.402344,0.441406,1.02401,0.00863498,0,-0.000688518,0.0152774
52,56,0.410156,0.441406,1.02487,0.00852841,0,-0.000631026,0.0139324
53,56,0.417969,0.441406,1.0257,0.00831871,0,-0.000573086,0.0125871
54,56,0.425781,0.441406,1.0265,0.00799932,0,-0.000515099,0.0112521
55,56,0.433594,0.441406,1.02726,0.00756612,0,-0.00045742,0.00993683
56,56,0.441406,0.441406,1.02796,0.00701789,0,-0.000400344,0.00864881
57,56,0.449219,0.441406,1.0286,0.00635668,0,-0.000344091,0.00739349
58,56,0.457031,0.441406,1.02917,0.00558799,0,-0.0002888,0.00617388
59,56,0.464844,0.441406,1.02966,0.00472085,0,-0.00023452,0.00499038
60,56,0.472656,0.441406,1.03006,0.00376768,0,-0.000181214,0.00384081
61,56,0.480469,0.441406,1.03037,0.002744,0,-0.000128762,0.00272053
62,56,0.488281,0.441406,1.03058,0.00166794,0,-7.69752e-05,0.00162282
63,56,0.496094,0.441406,1.03068,0.00055961,0,-2.56103e-05,0.00053932
64,56,0.503906,0.441406,1.03068,-0.00055961,0,2.56103e-05,-0.00053932
65,56,0.511719,0.441406,1.03058,-0.00166794,0,7.69752e-05,-0.00162282
66,56,0.519531,0.441406,1.03037,-0.002744,0,0.000128762,-0.00272053
67,56,0.527344,0.441406,1.03006,-0.00376768,0,0.000181214,-0.00384081
68,56,0.535156,0.441406,1.02966,-0.00472085,0,0.00023452,-0.00499038
69,56,0.542969,0.441406,1.02917,-0.00558799,0,0.0002888,-0.00617388
70,56,0.550781,0.441406,1.0286,-0.00635668,0,0.000344091,-0.00739349
71,56,0.558594,0.441406,1.02796,-0.00701789,0,0.000400344,-0.00864881
72,56,0.566406,0.441406,1.02726,-0.00756612,0,0.00045742,-0.00993683
73,56,0.574219,0.441406,1.0265,-0.00799932,0,0.000515099,-0.0112521
74,56,0.582031,0.441406,1.0257,-0.00831871,0,0.000573086,-0.0125871
75,56,0.589844,0.441406,1.02487,-0.00852841,0,0.000631026,-0.0139324
76,56,0.597656,0.441406,1.02401,-0.00863498,0,0.000688518,-0.0152774
77,56,0.605469,0.441406,1.02314,-0.00864697,0,0.000745135,-0.0166108
78,56,0.613281,0.441406,1.02226,-0.00857432,0,0.000800441,-0.0179209
79,56,0.621094,0.441406,1.02138,-0.00842787,0,0.000854001,-0.0191962
80,56,0.628906,0.441406,1.0205,-0.00821883,0,0.000905404,-0.020426
81,56,0.636719,0.441406,1.01963,-0.00795839,0,0.000954271,-0.0216002
82,56,0.644531,0.441406,1.01878,-0.00765731,0,0.00100026,-0.0227102
83,56,0.652344,0.441406,1.01794,-0.00732566,0,0.00104309,-0.0237483
84,56,0.660156,0.441406,1.01712,-0.00697258,0,0.0010825,-0.0247086
85,56,0.667969,0.441406,1.01633,-0.00660622,0,0.00111832,-0.0255862
86,56,0.675781,0.441406,1.01556,-0.00623358,0,0.0011504,-0.0263778
87,56,0.683594,0.441406,1.01482,-0.00586059,0,0.00117866,-0.0270811
88,56,0.691406,0.441406,1.0141,-0.0054921,0,0.00120305,-0.0276949
89,56,0.699219,0.441406,1.01341,-0.005132,0,0.00122355,-0.0282191
90,56,0.707031,0.441406,1.01274,-0.00478327,0,0.00124019,-0.028654
91,56,0.714844,0.441406,1.0121,-0.00444811,0,0.00125302,-0.0290009
92,56,0.722656,0.441406,1.01149,-0.00412805,0,0.00126211,-0.0292613
93,56,0.730469,0.441406,1.01089,-0.00382408,0,0.00126757,-0.0294371
94,56,0.738281,0.441406,1.01033,-0.00353671,0,0.00126948,-0.0295305
95,56,0.746094,0.441406,1.00978,-0.00326609,0,0.00126797,-0.0295439
96,56,0.753906,0.441406,1.00926,-0.00301209,0,0.00126315,-0.0294794
97,56,0.761719,0.441406,1.00876,-0.00277436,0,0.00125515,-0.0293397
98,56,0.769531,0.441406,1.00828,-0.00255239,0,0.0012441,-0.029127
99,56,0.777344,0.441406,1.00782,-0.00234557,0,0.00123011,-0.0288435
100,56,0.785156,0.441406,1.00738,-0.00215321,0,0.00121331,-0.0284916
101,56,0.792969,0.441406,1.00696,-0.00197456,0,0.00119383,-0.0280734
102,56,0.800781,0.441406,1.00656,-0.00180885,0,0.00117176,-0.0275909
103,56,0.808594,0.441406,1.00618,-0.00165534,0,0.00114723,-0.027046
104,56,0.816406,0.441406,1.00582,-0.00151325,0,0.00112033,-0.0264408
105,56,0.824219,0.441406,1.00547,-0.00138183,0,0.00109117,-0.025777
106,56,0.832031,0.441406,1.00514,-0.00126037,0,0.00105982,-0.0250566
107,56,0.839844,0.441406,1.00483,-0.00114817,0,0.00102638,-0.0242813
108,56,0.847656,0.441406,1.00453,-0.00104456,0,0.000990925,-0.0234531
109,56,0.855469,0.441406,1.00425,-0.000948898,0,0.000953525,-0.0225738
110,56,0.863281,0.441406,1.00398,-0.000860573,0,0.00091425,-0.0216454
111,56,0.871094,0.441406,1.00373,-0.000779006,0,0.000873163,-0.02067
112,56,0.878906,0.441406,1.0035,-0.000703646,0,0.000830328,-0.0196496
113,56,0.886719,0.441406,1.00328,-0.00063397,0,0.000785806,-0.0185866
114,56,0.894531,0.441406,1.00308,-0.000569482,0,0.000739658,-0.0174833
115,56,0.902344,0.441406,1.00289,-0.00050971,0,0.000691948,-0.0163421
116,56,0.910156,0.441406,1.00272,-0.000454207,0,0.000642745,-0.0151657
117,56,0.917969,0.441406,1.00256,-0.000402548,0,0.00059212,-0.0139566
118,56,0.925781,0.441406,1.00241,-0.000354329,0,0.000540155,-0.0127176
119,56,0.933594,0.441406,1.00228,-0.000309164,0,0.000486935,-0.0114516
120,56,0.941406,0.441406,1.00217,-0.000266685,0,0.000432558,-0.0101612
121,56,0.949219,0.441406,1.00207,-0.000226538,0,0.000377129,-0.0088495
122,56,0.957031,0.441406,1.00198,-0.000188384,0,0.000320763,-0.00751924
123,56,0.964844,0.441406,1.00191,-0.000151897,0,0.000263586,-0.00617334
124,56,0.972656,0.441406,1.00185,-0.000116759,0,0.000205731,-0.00481468
125,56,0.980469,0.441406,1.00181,-8.26614e-05,0,0.00014734,-0.00344612
126,56,0.988281,0.441406,1.00178,-4.93027e-05,0,8.85605e-05,-0.00207049
127,56,0.996094,0.441406,1.00177,-1.63853e-05,0,2.95464e-05,-0.000690633
0,57,0.00390625,0.449219,1.00181,1.45473e-05,0,-2.99561e-05,0.000700083
1,57,0.0117188,0.449219,1.00182,4.37739e-05,0,-8.97905e-05,0.00209888
2,57,0.0195312,0.449219,1.00185,7.3397e-05,0,-0.000149393,0.00349357
3,57,0.0273438,0.449219,1.0019,0.000103684,0,-0.000208611,0.00488139
4,57,0.0351562,0.449219,1.00196,0.000134906,0,-0.000267298,0.00625958
5,57,0.0429688,0.449219,1.00203,0.000167342,0,-0.000325316,0.00762535
6,57,0.0507812,0.449219,1.00212,0.000201276,0,-0.00038253,0.00897589
7,57,0.0585938,0.449219,1.00222,0.000237004,0,-0.000438819,0.0103084
8,57,0.0664062,0.449219,1.00234,0.000274832,0,-0.000494068,0.01162
9,57,0.0742188,0.449219,1.00248,0.000315079,0,-0.000548173,0.0129079
10,57,0.0820312,0.449219,1.00262,0.000358077,0,-0.00060104,0.0141693
11,57,0.0898438,0.449219,1.00279,0.000404177,0,-0.000652582,0.0154015
12,57,0.0976562,0.449219,1.00297,0.000453746,0,-0.000702723,0.0166017
13,57,0.105469,0.449219,1.00317,0.000507169,0,-0.00075139,0.0177674
14,57,0.113281,0.449219,1.00338,0.000564855,0,-0.000798517,0.0188959
15,57,0.121094,0.449219,1.00361,0.000627231,0,-0.000844044,0.019985
16,57,0.128906,0.449219,1.00385,0.000694751,0,-0.000887909,0.0210323
17,57,0.136719,0.449219,1.00411,0.000767893,0,-0.000930052,0.0220355
18,57,0.144531,0.449219,1.00439,0.000847161,0,-0.000970415,0.0229925
19,57,0.152344,0.449219,1.00468,0.000933086,0,-0.00100893,0.0239014
20,57,0.160156,0.449219,1.005,0.00102623,0,-0.00104554,0.0247602
21,57,0.167969,0.449219,1.00533,0.00112717,0,-0.00108016,0.025567
22,57,0.175781,0.449219,1.00568,0.00123653,0,-0.00111272,0.02632
23,57,0.183594,0.449219,1.00604,0.00135495,0,-0.00114314,0.0270173
24,57,0.191406,0.449219,1.00643,0.0014831,0,-0.00117132,0.0276571
25,57,0.199219,0.449219,1.00684,0.00162165,0,-0.00119717,0.0282375
26,57,0.207031,0.449219,1.00727,0.00177131,0,-0.00122057,0.0287564
27,57,0.214844,0.449219,1.00772,0.00193278,0,-0.00124143,0.0292119
28,57,0.222656,0.449219,1.00819,0.00210677,0,-0.00125961,0.0296017
29,57,0.230469,0.449219,1.00869,0.00229395,0,-0.001275,0.0299235
30,57,0.238281,0.449219,1.00921,0.00249495,0,-0.00128746,0.0301749
31,57,0.246094,0.449219,1.00975,0.00271036,0,-0.00129685,0.0303534
32,57,0.253906,0.449219,1.01033,0.00294062,0,-0.00130305,0.0304562
33,57,0.261719,0.449219,1.01092,0.00318607,0,-0.00130591,0.0304805
34,57,0.269531,0.449219,1.01155,0.00344682,0,-0.00130529,0.0304236
35,57,0.277344,0.449219,1.01221,0.00372273,0,-0.00130106,0.0302827
36,57,0.285156,0.449219,1.01289,0.00401333,0,-0.0012931,0.030055
37,57,0.292969,0.449219,1.01361,0.00431774,0,-0.0012813,0.0297379
38,57,0.300781,0.449219,1.01435,0.00463453,0,-0.00126555,0.0293293
39,57,0.308594,0.449219,1.01513,0.00496172,0,-0.00124578,0.0288274
40,57,0.316406,0.449219,1.01594,0.00529657,0,-0.00122195,0.028231
41,57,0.324219,0.449219,1.01679,0.00563556,0,-0.00119404,0.0275396
42,57,0.332031,0.449219,1.01766,0.00597425,0,-0.00116208,0.0267539
43,57,0.339844,0.449219,1.01857,0.00630727,0,-0.00112615,0.0258755
44,57,0.347656,0.449219,1.0195,0.00662823,0,-0.00108635,0.0249074
45,57,0.355469,0.449219,1.02046,0.00692975,0,-0.00104288,0.023854
46,57,0.363281,0.449219,1.02144,0.00720351,0,-0.000995976,0.0227212
47,57,0.371094,0.449219,1.02245,0.00744038,0,-0.000945919,0.0215165
48,57,0.378906,0.449219,1.02346,0.0076306,0,-0.000893061,0.0202489
49,57,0.386719,0.449219,1.02448,0.00776402,0,-0.000837795,0.0189285
50,57,0.394531,0.449219,1.02551,0.00783048,0,-0.000780551,0.0175669
51,57,0.402344,0.449219,1.02652,0.00782016,0,-0.000721787,0.016176
52,57,0.410156,0.449219,1.02752,0.00772405,0,-0.000661968,0.0147684
53,57,0.417969,0.449219,1.02849,0.00753444,0,-0.000601553,0.0133563
54,57,0.425781,0.449219,1.02943,0.00724538,0,-0.000540975,0.0119512
55,57,0.433594,0.449219,1.03031,0.00685315,0,-0.00048062,0.0105634
56,57,0.441406,0.449219,1.03113,0.00635668,0,-0.000420813,0.00920134
57,57,0.449219,0.449219,1.03188,0.00575782,0,-0.000361801,0.00787124
58,57,0.457031,0.449219,1.03255,0.00506158,0,-0.000303743,0.00657673
59,57,0.464844,0.449219,1.03312,0.00427614,0,-0.000246705,0.00531866
60,57,0.472656,0.449219,1.0336,0.00341276,0,-0.000190659,0.00409511
61,57,0.480469,0.449219,1.03396,0.00248551,0,-0.000135488,0.00290153
62,57,0.488281,0.449219,1.0342,0.00151081,0,-8.10019e-05,0.00173113
63,57,0.496094,0.449219,1.03432,0.000506893,0,-2.69509e-05,0.000575373
64,57,0.503906,0.449219,1.03432,-0.000506893,0,2.69509e-05,-0.000575373
65,57,0.511719,0.449219,1.0342,-0.00151081,0,8.10019e-05,-0.00173113
66,57,0.519531,0.449219,1.03396,-0.00248551,0,0.000135488,-0.00290153
67,57,0.527344,0.449219,1.0336,-0.00341276,0,0.000190659,-0.00409511
68,57,0.535156,0.449219,1.03312,-0.00427614,0,0.000246705,-0.00531866
69,57,0.542969,0.449219,1.03255,-0.00506158,0,0.000303743,-0.00657673
70,57,0.550781,0.449219,1.03188,-0.00575782,0,0.000361801,-0.00787124
71,57,0.558594,0.449219,1.03113,-0.00635668,0,0.000420813,-0.00920134
72,57,0.566406,0.449219,1.03031,-0.00685315,0,0.00048062,-0.0105634
73,57,0.574219,0.449219,1.02943,-0.00724538,0,0.000540975,-0.0119512
74,57,0.582031,0.449219,1.02849,-0.00753444,0,0.000601553,-0.0133563
75,57,0.589844,0.449219,1.02752,-0.00772405,0,0.000661968,-0.0147684
76,57,0.597656,0.449219,1.02652,-0.00782016,0,0.000721787,-0.016176
77,57,0.605469,0.449219,1.02551,-0.00783048,0,0.000780551,-0.0175669
78,57,0.613281,0.449219,1.02448,-0.00776402,0,0.000837795,-0.0189285
79,57,0.621094,0.449219,1.02346,-0.0076306,0,0.000893061,-0.0202489
80,57,0.628906,0.449219,1.02245,-0.00744038,0,0.000945919,-0.0215165
81,57,0.636719,0.449219,1.02144,-0.00720351,0,0.000995976,-0.0227212
82,57,0.644531,0.449219,1.02046,-0.00692975,0,0.00104288,-0.023854
83,57,0.652344,0.449219,1.0195,-0.00662823,0,0.00108635,-0.0249074
84,57,0.660156,0.449219,1.01857,-0.00630727,0,0.00112615,-0.0258755
85,57,0.667969,0.449219,1.01766,-0.00597425,0,0.00116208,-0.0267539
86,57,0.675781,0.449219,1.01679,-0.00563556,0,0.00119404,-0.0275396
87,57,0.683594,0.449219,1.01594,-0.00529657,0,0.00122195,-0.028231
88,57,0.691406,0.449219,1.01513,-0.00496172,0,0.00124578,-0.0288274
89,57,0.699219,0.449219,1.01435,-0.00463453,0,0.00126555,-0.0293293
90,57,0.707031,0.449219,1.01361,-0.00431774,0,0.0012813,-0.0297379
91,57,0.714844,0.449219,1.01289,-0.00401333,0,0.0012931,-0.030055
92,57,0.722656,0.449219,1.01221,-0.00372273,0,0.00130106,-0.0302827
93,57,0.730469,0.449219,1.01155,-0.00344682,0,0.00130529,-0.0304236
94,57,0.738281,0.449219,1.01092,-0.00318607,0,0.00130591,-0.0304805
95,57,0.746094,0.449219,1.01033,-0.00294062,0,0.00130305,-0.0304562
96,57,0.753906,0.449219,1.00975,-0.00271036,0,0.00129685,-0.0303534
97,57,0.761719,0.449219,1.00921,-0.00249495,0,0.00128746,-0.0301749
98,57,0.769531,0.449219,1.00869,-0.00229395,0,0.001275,-0.0299235
99,57,0.777344,0.449219,1.00819,-0.00210677,0,0.00125961,-0.0296017
100,57,0.785156,0.449219,1.00772,-0.00193278,0,0.00124143,-0.0292119
101,57,0.792969,0.449219,1.00727,-0.00177131,0,0.00122057,-0.0287564
102,57,0.800781,0.449219,1.00684,-0.00162165,0,0.00119717,-0.0282375
103,57,0.808594,0.449219,1.00643,-0.0014831,0,0.00117132,-0.0276571
104,57,0.816406,0.449219,1.00604,-0.00135495,0,0.00114314,-0.0270173
105,57,0.824219,0.449219,1.00568,-0.00123653,0,0.00111272,-0.02632
106,57,0.832031,0.449219,1.00533,-0.00112717,0,0.00108016,-0.025567
107,57,0.839844,0.449219,1.005,-0.00102623,0,0.00104554,-0.0247602
108,57,0.847656,0.449219,1.00468,-0.000933086,0,0.00100893,-0.0239014
109,57,0.855469,0.449219,1.00439,-0.000847161,0,0.000970415,-0.0229925
110,57,0.863281,0.449219,1.00411,-0.000767893,0,0.000930052,-0.0220355
111,57,0.871094,0.449219,1.00385,-0.000694751,0,0.000887909,-0.0210323
112,57,0.878906,0.449219,1.00361,-0.000627231,0,0.000844044,-0.019985
113,57,0.886719,0.449219,1.00338,-0.000564855,0,0.000798517,-0.0188959
114,57,0.894531,0.449219,1.00317,-0.000507169,0,0.00075139,-0.0177674
115,57,0.902344,0.449219,1.00297,-0.000453746,0,0.000702723,-0.0166017
116,57,0.910156,0.449219,1.00279,-0.000404177,0,0.000652582,-0.0154015
117,57,0.917969,0.449219,1.00262,-0.000358077,0,0.00060104,-0.0141693
118,57,0.925781,0.449219,1.00248,-0.000315079,0,0.000548173,-0.0129079
119,57,0.933594,0.449219,1.00234,-0.000274832,0,0.000494068,-0.01162
120,57,0.941406,0.449219,1.00222,-0.000237004,0,0.000438819,-0.0103084
121,57,0.949219,0.449219,1.00212,-0.000201276,0,0.00038253,-0.00897589
122,57,0.957031,0.449219,1.00203,-0.000167342,0,0.000325316,-0.00762535
123,57,0.964844,0.449219,1.00196,-0.000134906,0,0.000267298,-0.00625958
124,57,0.972656,0.449219,1.0019,-0.000103684,0,0.000208611,-0.00488139
125,57,0.980469,0.449219,1.00185,-7.3397e-05,0,0.000149393,-0.00349357
126,57,0.988281,0.449219,1.00182,-4.37739e-05,0,8.97905e-05,-0.00209888
127,57,0.996094,0.449219,1.00181,-1.45473e-05,0,2.99561e-05,-0.000700083
0,58,0.00390625,0.457031,1.00184,1.25685e-05,0,-3.03162e-05,0.000708435
1,58,0.0117188,0.457031,1.00186,3.78206e-05,0,-9.08716e-05,0.00212397
2,58,0.0195312,0.457031,1.00189,6.34189e-05,0,-0.000151197,0.00353552
3,58,0.0273438,0.457031,1.00193,8.95969e-05,0,-0.000211143,0.00494038
4,58,0.0351562,0.457031,1.002,0.000116592,0,-0.000270564,0.00633587
5,58,0.0429688,0.457031,1.00207,0.000144647,0,-0.000329322,0.00771926
6,58,0.0507812,0.457031,1.00216,0.000174011,0,-0.000387286,0.0090878
7,58,0.0585938,0.457031,1.00227,0.000204943,0,-0.000444335,0.0104387
8,58,0.0664062,0.457031,1.00239,0.000237712,0,-0.000500356,0.0117693
9,58,0.0742188,0.457031,1.00253,0.000272596,0,-0.000555248,0.0130766
10,58,0.0820312,0.457031,1.00268,0.00030989,0,-0.000608916,0.0143581
11,58,0.0898438,0.457031,1.00285,0.000349899,0,-0.000661278,0.015611
12,58,0.0976562,0.457031,1.00304,0.000392948,0,-0.000712256,0.0168326
13,58,0.105469,0.457031,1.00324,0.000439376,0,-0.000761782,0.0180203
14,58,0.113281,0.457031,1.00346,0.000489544,0,-0.000809791,0.0191718
15,58,0.121094,0.457031,1.0037,0.000543829,0,-0.000856223,0.0202845
16,58,0.128906,0.457031,1.00395,0.000602633,0,-0.000901019,0.0213562
17,58,0.136719,0.457031,1.00422,0.00066638,0,-0.000944123,0.0223847
18,58,0.144531,0.457031,1.00451,0.000735515,0,-0.000985475,0.023368
19,58,0.152344,0.457031,1.00482,0.00081051,0,-0.00102501,0.0243041
20,58,0.160156,0.457031,1.00515,0.000891862,0,-0.00106267,0.0251911
21,58,0.167969,0.457031,1.00549,0.000980091,0,-0.00109838,0.0260271
22,58,0.175781,0.457031,1.00586,0.00107575,0,-0.00113207,0.0268103
23,58,0.183594,0.457031,1.00625,0.00117939,0,-0.00116364,0.0275389
24,58,0.191406,0.457031,1.00666,0.00129163,0,-0.00119302,0.028211
25,58,0.199219,0.457031,1.00709,0.00141306,0,-0.00122009,0.0288247
26,58,0.207031,0.457031,1.00755,0.00154431,0,-0.00124476,0.029378
27,58,0.214844,0.457031,1.00803,0.00168601,0,-0.0012669,0.0298687
28,58,0.222656,0.457031,1.00853,0.00183877,0,-0.00128639,0.0302945
29,58,0.230469,0.457031,1.00906,0.00200321,0,-0.0013031,0.0306529
30,58,0.238281,0.457031,1.00962,0.00217989,0,-0.0013169,0.0309414
31,58,0.246094,0.457031,1.01021,0.00236931,0,-0.00132763,0.031157
32,58,0.253906,0.457031,1.01082,0.00257189,0,-0.00133515,0.0312969
