i,j,x,y,Bx,By,Bz,psi,divB,normDivB,Bmag
2,91,0.0195312,0.714844,1.01794,-0.000567825,0,0.00394835,-0.0636347,0.000488384,1.01794
3,91,0.0273438,0.714844,1.01726,-0.000963587,0,0.00374927,-0.0864036,0.000663572,1.01726
4,91,0.0351562,0.714844,1.01645,-0.0013501,0,0.00354671,-0.106989,0.000822329,1.01645
5,91,0.0429688,0.714844,1.01551,-0.0017209,0,0.00334973,-0.125044,0.000961985,1.01551
6,91,0.0507812,0.714844,1.01447,-0.0020704,0,0.00316616,-0.140299,0.00108046,1.01447
7,91,0.0585938,0.714844,1.01334,-0.00239404,0,0.00300232,-0.152574,0.00117629,1.01334
8,91,0.0664062,0.714844,1.01215,-0.0026884,0,0.00286289,-0.161775,0.00124869,1.01215
9,91,0.0742188,0.714844,1.01092,-0.00295125,0,0.00275078,-0.167893,0.00129749,1.01092
10,91,0.0820312,0.714844,1.00966,-0.00318155,0,0.00266721,-0.171004,0.00132318,1.00967
11,91,0.0898438,0.714844,1.00841,-0.0033794,0,0.00261175,-0.171256,0.00132677,1.00841
12,91,0.0976562,0.714844,1.00717,-0.00354595,0,0.00258254,-0.168861,0.00130983,1.00718
13,91,0.105469,0.714844,1.00596,-0.00368325,0,0.00257652,-0.164086,0.00127432,1.00597
14,91,0.113281,0.714844,1.0048,-0.00379412,0,0.00258968,-0.157237,0.00122253,1.00481
15,91,0.121094,0.714844,1.0037,-0.00388196,0,0.00261739,-0.148648,0.00115702,1.00371
16,91,0.128906,0.714844,1.00267,-0.00395056,0,0.00265465,-0.138667,0.00108045,1.00268
17,91,0.136719,0.714844,1.00171,-0.00400394,0,0.00269642,-0.127646,0.000995525,1.00172
18,91,0.144531,0.714844,1.00083,-0.00404616,0,0.00273783,-0.115926,0.000904916,1.00084
19,91,0.152344,0.714844,1.00003,-0.0040812,0,0.00277442,-0.103832,0.000811149,1.00004
20,91,0.160156,0.714844,0.999319,-0.00411278,0,0.00280232,-0.0916576,0.000716557,0.999327
21,91,0.167969,0.714844,0.998684,-0.0041443,0,0.00281834,-0.0796678,0.00062322,0.998692
22,91,0.175781,0.714844,0.998125,-0.00417874,0,0.00282005,-0.0680882,0.000532934,0.998133
23,91,0.183594,0.714844,0.997637,-0.00421863,0,0.00280581,-0.0571049,0.000447184,0.997646
24,91,0.191406,0.714844,0.997214,-0.00426598,0,0.00277476,-0.0468635,0.000367141,0.997224
25,91,0.199219,0.714844,0.996851,-0.00432232,0,0.00272672,-0.0374705,0.00029366,0.99686
26,91,0.207031,0.714844,0.996538,-0.0043887,0,0.00266216,-0.0289946,0.000227305,0.996548
27,91,0.214844,0.714844,0.996269,-0.00446571,0,0.00258208,-0.021471,0.000168369,0.996279
28,91,0.222656,0.714844,0.996036,-0.00455352,0,0.00248787,-0.0149046,0.000116904,0.996047
29,91,0.230469,0.714844,0.995832,-0.00465193,0,0.00238126,-0.00927487,7.27624e-05,0.995843
30,91,0.238281,0.714844,0.995649,-0.00476039,0,0.00226416,-0.00454073,3.56291e-05,0.995661
31,91,0.246094,0.714844,0.995481,-0.00487802,0,0.00213855,-0.000644959,5.06156e-06,0.995493
32,91,0.253906,0.714844,0.995322,-0.00500367,0,0.00200644,0.00248112,1.94746e-05,0.995334
33,91,0.261719,0.714844,0.995165,-0.0051359,0,0.00186977,0.00491354,3.8573e-05,0.995178
34,91,0.269531,0.714844,0.995006,-0.00527299,0,0.00173033,0.00673197,5.28567e-05,0.99502
35,91,0.277344,0.714844,0.99484,-0.00541289,0,0.00158976,0.0080166,6.29536e-05,0.994855
36,91,0.285156,0.714844,0.994664,-0.0055532,0,0.0014495,0.00884556,6.94756e-05,0.994679
37,91,0.292969,0.714844,0.994474,-0.00569114,0,0.0013108,0.00929286,7.30027e-05,0.99449
38,91,0.300781,0.714844,0.994268,-0.00582345,0,0.00117468,0.00942697,7.40715e-05,0.994285
39,91,0.308594,0.714844,0.994044,-0.00594636,0,0.00104199,0.00930978,7.31672e-05,0.994061
40,91,0.316406,0.714844,0.9938,-0.00605553,0,0.000913399,0.00899607,7.07189e-05,0.993819
41,91,0.324219,0.714844,0.993538,-0.00614599,0,0.000789419,0.0085333,6.70987e-05,0.993557
42,91,0.332031,0.714844,0.993256,-0.00621216,0,0.000670433,0.00796167,6.26216e-05,0.993276
43,91,0.339844,0.714844,0.992957,-0.00624783,0,0.000556716,0.00731449,5.75487e-05,0.992976
44,91,0.347656,0.714844,0.992641,-0.00624628,0,0.000448458,0.00661862,5.20903e-05,0.99266
45,91,0.355469,0.714844,0.992312,-0.00620036,0,0.000345778,0.00589508,4.64112e-05,0.992331
46,91,0.363281,0.714844,0.991972,-0.00610273,0,0.000248739,0.00515968,4.06354e-05,0.991991
47,91,0.371094,0.714844,0.991628,-0.00594607,0,0.000157353,0.00442377,3.48519e-05,0.991646
48,91,0.378906,0.714844,0.991283,-0.00572344,0,7.15845e-05,0.00369489,2.91197e-05,0.991299
49,91,0.386719,0.714844,0.990943,-0.00542864,0,-8.65667e-06,0.00297744,2.34735e-05,0.990958
50,91,0.394531,0.714844,0.990615,-0.00505664,0,-8.3519e-05,0.00227337,1.79288e-05,0.990628
51,91,0.402344,0.714844,0.990306,-0.00460395,0,-0.000153221,0.00158273,1.2486e-05,0.990317
52,91,0.410156,0.714844,0.990024,-0.00406912,0,-0.000218064,0.000904231,7.13543e-06,0.990032
53,91,0.417969,0.714844,0.989775,-0.00345304,0,-0.00027844,0.000235691,1.86034e-06,0.989781
54,91,0.425781,0.714844,0.989566,-0.00275923,0,-0.00033484,-0.000425538,3.35956e-06,0.98957
55,91,0.433594,0.714844,0.989405,-0.00199404,0,-0.000387857,-0.00108227,8.54578e-06,0.989407
56,91,0.441406,0.714844,0.989298,-0.00116666,0,-0.000438187,-0.00173726,1.37192e-05,0.989299
57,91,0.449219,0.714844,0.989249,-0.000289009,0,-0.000486611,-0.00239304,1.88988e-05,0.989249
58,91,0.457031,0.714844,0.989263,0.00062458,0,-0.000533988,-0.00305185,2.41013e-05,0.989263
59,91,0.464844,0.714844,0.989341,0.00155778,0,-0.000581226,-0.00371565,2.93412e-05,0.989342
60,91,0.472656,0.714844,0.989485,0.00249288,0,-0.000629256,-0.00438618,3.46311e-05,0.989488
61,91,0.480469,0.714844,0.989694,0.00341146,0,-0.000678999,-0.00506509,3.99828e-05,0.9897
62,91,0.488281,0.714844,0.989965,0.00429517,0,-0.000731336,-0.00575404,4.54087e-05,0.989974
63,91,0.496094,0.714844,0.990294,0.0051265,0,-0.000787075,-0.0064549,5.09225e-05,0.990307
64,91,0.503906,0.714844,0.990675,0.00588951,0,-0.000846923,-0.00716982,5.65404e-05,0.990693
65,91,0.511719,0.714844,0.991103,0.00657052,0,-0.000911464,-0.00790138,6.22823e-05,0.991124
66,91,0.519531,0.714844,0.991567,0.00715858,0,-0.000981147,-0.00865263,6.81718e-05,0.991593
67,91,0.527344,0.714844,0.992062,0.00764588,0,-0.00105628,-0.00942707,7.42361e-05,0.992091
68,91,0.535156,0.714844,0.992576,0.00802789,0,-0.00113704,-0.0102286,8.0506e-05,0.992609
69,91,0.542969,0.714844,0.993102,0.00830342,0,-0.00122348,-0.0110614,8.70143e-05,0.993137
70,91,0.550781,0.714844,0.993631,0.00847437,0,-0.00131555,-0.0119296,9.37943e-05,0.993667
71,91,0.558594,0.714844,0.994154,0.00854545,0,-0.00141311,-0.0128374,0.000100878,0.994191
72,91,0.566406,0.714844,0.994664,0.00852372,0,-0.00151601,-0.0137882,0.000108294,0.994701
73,91,0.574219,0.714844,0.995155,0.00841805,0,-0.00162405,-0.0147848,0.000116064,0.995191
74,91,0.582031,0.714844,0.995621,0.00823858,0,-0.00173705,-0.0158287,0.000124202,0.995655
75,91,0.589844,0.714844,0.996056,0.00799613,0,-0.00185487,-0.01692,0.000132706,0.996089
76,91,0.597656,0.714844,0.996459,0.0077017,0,-0.00197742,-0.0180564,0.000141563,0.996489
77,91,0.605469,0.714844,0.996827,0.00736602,0,-0.00210466,-0.0192335,0.000150736,0.996854
78,91,0.613281,0.714844,0.997157,0.00699916,0,-0.00223663,-0.0204437,0.000160168,0.997181
79,91,0.621094,0.714844,0.997449,0.00661028,0,-0.0023734,-0.0216759,0.000169772,0.997471
80,91,0.628906,0.714844,0.997704,0.00620745,0,-0.00251507,-0.0229146,0.000179429,0.997724
81,91,0.636719,0.714844,0.997923,0.00579756,0,-0.00266177,-0.0241399,0.000188983,0.997939
82,91,0.644531,0.714844,0.998105,0.00538635,0,-0.00281358,-0.0253262,0.000198234,0.998119
83,91,0.652344,0.714844,0.998253,0.00497846,0,-0.00297052,-0.0264416,0.000206934,0.998266
84,91,0.660156,0.714844,0.998369,0.00457755,0,-0.00313248,-0.0274475,0.000214782,0.99838
85,91,0.667969,0.714844,0.998456,0.00418645,0,-0.00329917,-0.0282979,0.000221418,0.998464
86,91,0.675781,0.714844,0.998515,0.00380731,0,-0.00347012,-0.0289388,0.000226419,0.998522
87,91,0.683594,0.714844,0.998549,0.00344181,0,-0.00364452,-0.0293078,0.000229299,0.998555
88,91,0.691406,0.714844,0.998562,0.00309127,0,-0.00382127,-0.0293344,0.000229504,0.998567
89,91,0.699219,0.714844,0.998558,0.00275683,0,-0.00399888,-0.0289397,0.000226417,0.998562
90,91,0.707031,0.714844,0.998539,0.00243953,0,-0.00417542,-0.0280379,0.000219366,0.998542
91,91,0.714844,0.714844,0.998511,0.00214046,0,-0.0043485,-0.0265367,0.000207627,0.998513
92,91,0.722656,0.714844,0.998477,0.00186077,0,-0.00451526,-0.0243395,0.000190442,0.998479
93,91,0.730469,0.714844,0.998443,0.00160173,0,-0.00467234,-0.0213477,0.000167039,0.998445
94,91,0.738281,0.714844,0.998415,0.00136475,0,-0.00481591,-0.0174639,0.000136653,0.998416
95,91,0.746094,0.714844,0.998399,0.00115138,0,-0.00494168,-0.0125953,9.85583e-05,0.9984
96,91,0.753906,0.714844,0.998402,0.000963227,0,-0.00504502,-0.00665836,5.21017e-05,0.998402
97,91,0.761719,0.714844,0.99843,0.000801937,0,-0.00512097,0.0004165,3.25902e-06,0.998431
98,91,0.769531,0.714844,0.998493,0.000669108,0,-0.00516443,0.00867966,6.79122e-05,0.998493
99,91,0.777344,0.714844,0.998596,0.000566203,0,-0.00517025,0.0181568,0.000142049,0.998596
100,91,0.785156,0.714844,0.998749,0.000494443,0,-0.00513344,0.0288433,0.000225621,0.998749
101,91,0.792969,0.714844,0.99896,0.000454707,0,-0.00504936,0.0406995,0.000318296,0.99896
102,91,0.800781,0.714844,0.999235,0.000447413,0,-0.00491393,0.0536458,0.000419428,0.999236
103,91,0.808594,0.714844,0.999584,0.00047242,0,-0.00472385,0.067559,0.000528025,0.999584
104,91,0.816406,0.714844,1.00001,0.000528923,0,-0.00447682,0.0822706,0.000642732,1.00001
105,91,0.824219,0.714844,1.00052,0.000615372,0,-0.00417176,0.0975652,0.00076183,1.00052
106,91,0.832031,0.714844,1.00112,0.000729415,0,-0.003809,0.113182,0.000883246,1.00112
107,91,0.839844,0.714844,1.00181,0.000867855,0,-0.00339042,0.128819,0.00100458,1.00181
108,91,0.847656,0.714844,1.00259,0.00102666,0,-0.00291954,0.144136,0.00112316,1.00259
109,91,0.855469,0.714844,1.00345,0.00120097,0,-0.00240159,0.158764,0.00123607,1.00346
110,91,0.863281,0.714844,1.0044,0.00138521,0,-0.00184343,0.172315,0.0013403,1.0044
111,91,0.871094,0.714844,1.00543,0.00157317,0,-0.0012535,0.18439,0.00143277,1.00543
112,91,0.878906,0.714844,1.00652,0.00175816,0,-0.000641583,0.194599,0.00151045,1.00652
113,91,0.886719,0.714844,1.00767,0.00193321,0,-1.85798e-05,0.202566,0.00157051,1.00767
114,91,0.894531,0.714844,1.00885,0.00209126,0,0.000603844,0.207952,0.00161037,1.00885
115,91,0.902344,0.714844,1.01005,0.0022254,0,0.00121364,0.21046,0.00162785,1.01006
116,91,0.910156,0.714844,1.01126,0.00232913,0,0.0017988,0.209859,0.00162126,1.01127
117,91,0.917969,0.714844,1.01245,0.00239658,0,0.00234781,0.205985,0.00158946,1.01246
118,91,0.925781,0.714844,1.0136,0.00242276,0,0.00285011,0.198761,0.00153197,1.01361
119,91,0.933594,0.714844,1.0147,0.00240376,0,0.00329649,0.188193,0.00144896,1.0147
120,91,0.941406,0.714844,1.0157,0.00233692,0,0.00367951,0.174384,0.00134131,1.01571
121,91,0.949219,0.714844,1.01661,0.00222097,0,0.00399376,0.157527,0.00121057,1.01661
122,91,0.957031,0.714844,1.0174,0.00205607,0,0.00423611,0.137904,0.00105895,1.0174
123,91,0.964844,0.714844,1.01804,0.00184385,0,0.00440578,0.115881,0.00088927,1.01805
124,91,0.972656,0.714844,1.01854,0.00158739,0,0.00450442,0.0918922,0.00070484,1.01854
125,91,0.980469,0.714844,1.01887,0.00129106,0,0.00453594,0.0664331,0.000509396,1.01887
126,91,0.988281,0.714844,1.01903,0.00096037,0,0.00450629,0.0400405,0.000306974,1.01903
127,91,0.996094,0.714844,1.01902,0.000601798,0,0.0044232,0.0132763,0.000101786,1.01902
0,92,0.00390625,0.722656,1.01842,0.00039127,0,0.00437003,-0.0157636,0.000120926,1.01842
1,92,0.0117188,0.722656,1.01805,-3.53858e-05,0,0.00412805,-0.0405607,0.000311261,1.01805
2,92,0.0195312,0.722656,1.01753,-0.000466583,0,0.00386521,-0.0640777,0.000491984,1.01753
3,92,0.0273438,0.722656,1.01686,-0.000894256,0,0.00359319,-0.0858745,0.000659773,1.01686
4,92,0.0351562,0.722656,1.01605,-0.00131081,0,0.00332305,-0.105567,0.000811716,1.01605
5,92,0.0429688,0.722656,1.01513,-0.00170939,0,0.00306481,-0.12284,0.000945382,1.01513
6,92,0.0507812,0.722656,1.01411,-0.00208404,0,0.00282706,-0.13745,0.00105888,1.01412
7,92,0.0585938,0.722656,1.01301,-0.00242994,0,0.00261669,-0.149233,0.0011509,1.01302
8,92,0.0664062,0.722656,1.01186,-0.00274344,0,0.00243874,-0.158106,0.00122073,1.01186
9,92,0.0742188,0.722656,1.01066,-0.00302217,0,0.00229631,-0.164063,0.00126822,1.01066
10,92,0.0820312,0.722656,1.00944,-0.003265,0,0.00219058,-0.167173,0.00129382,1.00944
11,92,0.0898438,0.722656,1.00821,-0.00347202,0,0.00212093,-0.167571,0.00129848,1.00822
12,92,0.0976562,0.722656,1.00701,-0.0036444,0,0.00208513,-0.165453,0.0012836,1.00701
13,92,0.105469,0.722656,1.00583,-0.0037843,0,0.00207963,-0.161063,0.001251,1.00584
14,92,0.113281,0.722656,1.00469,-0.00389469,0,0.00209978,-0.154682,0.0012028,1.0047
15,92,0.121094,0.722656,1.00362,-0.00397915,0,0.00214021,-0.146619,0.00114133,1.00362
16,92,0.128906,0.722656,1.0026,-0.00404169,0,0.00219516,-0.137196,0.00106905,1.00261
17,92,0.136719,0.722656,1.00166,-0.00408658,0,0.00225874,-0.126739,0.0009885,1.00167
18,92,0.144531,0.722656,1.00079,-0.00411816,0,0.00232523,-0.115568,0.00090215,1.0008
19,92,0.152344,0.722656,1.00001,-0.00414066,0,0.00238935,-0.103986,0.00081238,1.00001
20,92,0.160156,0.722656,0.999296,-0.00415811,0,0.00244639,-0.0922747,0.000721398,0.999304
21,92,0.167969,0.722656,0.998662,-0.00417416,0,0.00249241,-0.0806853,0.000631192,0.998671
22,92,0.175781,0.722656,0.998103,-0.00419207,0,0.00252428,-0.0694361,0.000543496,0.998112
23,92,0.183594,0.722656,0.997613,-0.00421459,0,0.00253976,-0.0587096,0.000459762,0.997622
24,92,0.191406,0.722656,0.997187,-0.00424396,0,0.00253742,-0.0486515,0.000381158,0.997196
25,92,0.199219,0.722656,0.996819,-0.0042819,0,0.00251666,-0.0393706,0.000308562,0.996828
26,92,0.207031,0.722656,0.996501,-0.0043296,0,0.00247759,-0.0309415,0.000242577,0.996511
27,92,0.214844,0.722656,0.996227,-0.00438779,0,0.00242094,-0.0234061,0.00018355,0.996237
28,92,0.222656,0.722656,0.99599,-0.00445672,0,0.00234793,-0.0167778,0.000131603,0.996
29,92,0.230469,0.722656,0.995782,-0.00453627,0,0.0022602,-0.0110454,8.66567e-05,0.995793
30,92,0.238281,0.722656,0.995597,-0.00462591,0,0.0021596,-0.00617685,4.84695e-05,0.995608
31,92,0.246094,0.722656,0.995428,-0.00472479,0,0.00204818,-0.00212397,1.66696e-05,0.995439
32,92,0.253906,0.722656,0.995269,-0.00483178,0,0.00192801,0.00117357,9.212e-06,0.99528
33,92,0.261719,0.722656,0.995114,-0.00494542,0,0.00180115,0.00378433,2.97099e-05,0.995126
34,92,0.269531,0.722656,0.994959,-0.005064,0,0.00166956,0.00578154,4.53965e-05,0.994971
35,92,0.277344,0.722656,0.994798,-0.00518548,0,0.00153505,0.00724007,5.6858e-05,0.994812
36,92,0.285156,0.722656,0.994629,-0.00530753,0,0.00139925,0.00823384,6.46733e-05,0.994644
37,92,0.292969,0.722656,0.994449,-0.00542742,0,0.00126359,0.00883378,6.93981e-05,0.994464
38,92,0.300781,0.722656,0.994254,-0.00554204,0,0.0011293,0.00910622,7.15524e-05,0.994269
39,92,0.308594,0.722656,0.994043,-0.00564779,0,0.000997397,0.00911184,7.16117e-05,0.994059
40,92,0.316406,0.722656,0.993814,-0.0057406,0,0.00086873,0.0089049,7.00014e-05,0.993831
41,92,0.324219,0.722656,0.993568,-0.00581583,0,0.000743969,0.00853298,6.70943e-05,0.993585
42,92,0.332031,0.722656,0.993304,-0.00586831,0,0.00062364,0.00803686,6.32101e-05,0.993322
43,92,0.339844,0.722656,0.993024,-0.00589233,0,0.000508143,0.00745076,5.86169e-05,0.993041
44,92,0.347656,0.722656,0.992728,-0.00588174,0,0.000397775,0.00680266,5.35341e-05,0.992746
45,92,0.355469,0.722656,0.99242,-0.00583001,0,0.000292748,0.00611485,4.81363e-05,0.992437
46,92,0.363281,0.722656,0.992102,-0.00573048,0,0.000193199,0.00540447,4.25578e-05,0.992119
47,92,0.371094,0.722656,0.991779,-0.00557652,0,9.92016e-05,0.00468414,3.68976e-05,0.991795
48,92,0.378906,0.722656,0.991456,-0.00536186,0,1.07674e-05,0.00396263,3.12244e-05,0.99147
49,92,0.386719,0.722656,0.991137,-0.00508091,0,-7.21543e-05,0.0032455,2.55819e-05,0.99115
50,92,0.394531,0.722656,0.990829,-0.00472917,0,-0.000149683,0.00253569,1.99932e-05,0.990841
51,92,0.402344,0.722656,0.990539,-0.00430354,0,-0.000222012,0.00183412,1.44658e-05,0.990548
52,92,0.410156,0.722656,0.990272,-0.00380275,0,-0.000289425,0.00114027,8.99576e-06,0.99028
53,92,0.417969,0.722656,0.990037,-0.00322769,0,-0.000352296,0.000452543,3.57105e-06,0.990042
54,92,0.425781,0.722656,0.989839,-0.00258161,0,-0.000411102,-0.000231215,1.8249e-06,0.989843
55,92,0.433594,0.722656,0.989686,-0.00187034,0,-0.000466421,-0.000913465,7.21081e-06,0.989688
56,92,0.441406,0.722656,0.989582,-0.00110228,0,-0.000518934,-0.0015967,1.26055e-05,0.989583
57,92,0.449219,0.722656,0.989533,-0.000288293,0,-0.000569409,-0.00228327,1.80268e-05,0.989533
58,92,0.457031,0.722656,0.989542,0.000558534,0,-0.000618694,-0.00297533,2.34904e-05,0.989542
59,92,0.464844,0.722656,0.989612,0.00142331,0,-0.000667685,-0.00367476,2.90104e-05,0.989613
60,92,0.472656,0.722656,0.989743,0.00228989,0,-0.000717309,-0.00438328,3.45991e-05,0.989745
61,92,0.480469,0.722656,0.989935,0.00314144,0,-0.000768485,-0.00510248,4.02682e-05,0.98994
62,92,0.488281,0.722656,0.990185,0.00396118,0,-0.000822099,-0.00583398,4.60294e-05,0.990193
63,92,0.496094,0.722656,0.99049,0.00473309,0,-0.000878971,-0.00657953,5.18955e-05,0.990501
64,92,0.503906,0.722656,0.990845,0.00544254,0,-0.00093983,-0.00734114,5.78817e-05,0.99086
65,92,0.511719,0.722656,0.991243,0.00607689,0,-0.00100529,-0.00812114,6.40057e-05,0.991261
66,92,0.519531,0.722656,0.991677,0.00662602,0,-0.00107583,-0.00892225,7.02885e-05,0.991699
67,92,0.527344,0.722656,0.992139,0.00708261,0,-0.00115181,-0.00974754,7.67541e-05,0.992164
68,92,0.535156,0.722656,0.992621,0.00744235,0,-0.00123344,-0.0106004,8.34285e-05,0.992649
69,92,0.542969,0.722656,0.993115,0.0077039,0,-0.00132084,-0.0114842,9.03395e-05,0.993145
70,92,0.550781,0.722656,0.993612,0.00786882,0,-0.00141399,-0.0124024,9.75138e-05,0.993643
71,92,0.558594,0.722656,0.994104,0.00794118,0,-0.00151283,-0.0133581,0.000104976,0.994136
72,92,0.566406,0.722656,0.994585,0.00792726,0,-0.00161722,-0.0143538,0.000112746,0.994616
73,92,0.574219,0.722656,0.995048,0.00783499,0,-0.00172699,-0.0153908,0.000120835,0.995079
74,92,0.582031,0.722656,0.995488,0.00767351,0,-0.00184201,-0.0164692,0.000129245,0.995517
75,92,0.589844,0.722656,0.9959,0.00745263,0,-0.00196212,-0.0175872,0.000137961,0.995928
76,92,0.597656,0.722656,0.996282,0.00718238,0,-0.00208723,-0.0187407,0.000146955,0.996308
77,92,0.605469,0.722656,0.99663,0.00687257,0,-0.00221727,-0.0199231,0.000156172,0.996654
78,92,0.613281,0.722656,0.996944,0.00653248,0,-0.00235221,-0.0211242,0.000165536,0.996965
79,92,0.621094,0.722656,0.997222,0.00617058,0,-0.00249206,-0.0223302,0.000174937,0.997241
80,92,0.628906,0.722656,0.997465,0.00579442,0,-0.00263684,-0.0235227,0.000184235,0.997482
81,92,0.636719,0.722656,0.997673,0.0054105,0,-0.00278652,-0.0246784,0.000193247,0.997687
82,92,0.644531,0.722656,0.997847,0.0050243,0,-0.00294106,-0.0257682,0.000201746,0.99786
83,92,0.652344,0.722656,0.997989,0.00464031,0,-0.00310029,-0.0267569,0.000209458,0.998
84,92,0.660156,0.722656,0.998101,0.00426218,0,-0.00326391,-0.0276025,0.000216053,0.99811
85,92,0.667969,0.722656,0.998185,0.00389279,0,-0.0034314,-0.0282554,0.000221145,0.998192
86,92,0.675781,0.722656,0.998243,0.00353446,0,-0.00360202,-0.0286586,0.000224288,0.99825
87,92,0.683594,0.722656,0.998279,0.00318906,0,-0.00377471,-0.0287473,0.000224975,0.998284
88,92,0.691406,0.722656,0.998296,0.00285815,0,-0.00394806,-0.0284493,0.000222639,0.9983
89,92,0.699219,0.722656,0.998296,0.00254313,0,-0.00412026,-0.0276851,0.000216658,0.9983
90,92,0.707031,0.722656,0.998285,0.00224534,0,-0.00428907,-0.0263693,0.000206364,0.998288
91,92,0.714844,0.722656,0.998266,0.00196612,0,-0.00445176,-0.0244119,0.000191049,0.998268
92,92,0.722656,0.722656,0.998245,0.00170691,0,-0.00460515,-0.0217202,0.000169987,0.998246
93,92,0.730469,0.722656,0.998225,0.00146923,0,-0.00474558,-0.0182018,0.000142454,0.998226
94,92,0.738281,0.722656,0.998214,0.0012547,0,-0.00486893,-0.0137673,0.00010775,0.998215
95,92,0.746094,0.722656,0.998217,0.00106505,0,-0.00497069,-0.00833472,6.52313e-05,0.998218
96,92,0.753906,0.722656,0.998241,0.000902009,0,-0.00504603,-0.00183326,1.43475e-05,0.998242
97,92,0.761719,0.722656,0.998294,0.000767322,0,-0.0050899,0.00579164,4.53245e-05,0.998294
98,92,0.769531,0.722656,0.998382,0.000662608,0,-0.00509717,0.0145734,0.000114039,0.998382
99,92,0.777344,0.722656,0.998513,0.000589291,0,-0.00506278,0.0245191,0.000191841,0.998513
100,92,0.785156,0.722656,0.998696,0.000548491,0,-0.00498194,0.035605,0.000278527,0.998696
101,92,0.792969,0.722656,0.998937,0.000540915,0,-0.00485033,0.0477715,0.000373612,0.998937
102,92,0.800781,0.722656,0.999243,0.000566744,0,-0.00466434,0.06092,0.000476298,0.999243
103,92,0.808594,0.722656,0.999622,0.00062553,0,-0.00442125,0.0749099,0.000585455,0.999622
104,92,0.816406,0.722656,1.00008,0.000716103,0,-0.00411949,0.0895574,0.000699612,1.00008
105,92,0.824219,0.722656,1.00062,0.000836492,0,-0.00375885,0.104636,0.000816961,1.00062
106,92,0.832031,0.722656,1.00124,0.000983877,0,-0.00334062,0.119877,0.000935377,1.00124
107,92,0.839844,0.722656,1.00195,0.00115456,0,-0.00286773,0.134977,0.00105245,1.00195
108,92,0.847656,0.722656,1.00275,0.00134398,0,-0.00234486,0.1496,0.00116555,1.00275
109,92,0.855469,0.722656,1.00363,0.00154677,0,-0.0017784,0.163388,0.00127185,1.00363
110,92,0.863281,0.722656,1.00458,0.00175682,0,-0.0011764,0.175969,0.00136848,1.00458
111,92,0.871094,0.722656,1.00561,0.00196743,0,-0.000548454,0.186969,0.00145254,1.00561
112,92,0.878906,0.722656,1.00669,0.00217147,0,9.45595e-05,0.196025,0.00152126,1.00669
