step,time,L1,L2,Linf
9293,0.290388,0.0613699,0.073179,0.117845
9294,0.290419,0.0613665,0.0731736,0.117833
9295,0.290451,0.061363,0.0731682,0.117822
9296,0.290482,0.0613596,0.0731628,0.11781
9297,0.290513,0.0613561,0.0731574,0.117799
9298,0.290544,0.0613527,0.073152,0.117788
9299,0.290576,0.0613493,0.0731466,0.117776
9300,0.290607,0.0613458,0.0731412,0.117765
9301,0.290638,0.0613424,0.0731358,0.117753
9302,0.290669,0.061339,0.0731304,0.117742
9303,0.290701,0.0613355,0.073125,0.117731
9304,0.290732,0.0613321,0.0731196,0.117719
9305,0.290763,0.0613287,0.0731142,0.117708
9306,0.290794,0.0613252,0.0731089,0.117697
9307,0.290826,0.0613218,0.0731035,0.117685
9308,0.290857,0.0613184,0.0730981,0.117674
9309,0.290888,0.0613149,0.0730927,0.117662
9310,0.290919,0.0613115,0.0730873,0.117651
9311,0.290951,0.0613081,0.0730819,0.11764
9312,0.290982,0.0613046,0.0730765,0.117628
9313,0.291013,0.0613012,0.0730712,0.117617
9314,0.291044,0.0612978,0.0730658,0.117606
9315,0.291076,0.0612943,0.0730604,0.117594
9316,0.291107,0.0612909,0.073055,0.117583
9317,0.291138,0.0612875,0.0730496,0.117572
9318,0.291169,0.0612841,0.0730442,0.11756
9319,0.291201,0.0612806,0.0730389,0.117549
9320,0.291232,0.0612772,0.0730335,0.117538
9321,0.291263,0.0612738,0.0730281,0.117526
9322,0.291294,0.0612703,0.0730227,0.117515
9323,0.291326,0.0612669,0.0730174,0.117504
9324,0.291357,0.0612635,0.073012,0.117492
9325,0.291388,0.0612601,0.0730066,0.117481
9326,0.291419,0.0612566,0.0730012,0.11747
9327,0.291451,0.0612532,0.0729959,0.117458
9328,0.291482,0.0612498,0.0729905,0.117447
9329,0.291513,0.0612464,0.0729851,0.117436
9330,0.291544,0.0612429,0.0729798,0.117424
9331,0.291576,0.0612395,0.0729744,0.117413
9332,0.291607,0.0612361,0.072969,0.117402
9333,0.291638,0.0612327,0.0729637,0.11739
9334,0.291669,0.0612292,0.0729583,0.117379
9335,0.291701,0.0612258,0.0729529,0.117368
9336,0.291732,0.0612224,0.0729476,0.117356
9337,0.291763,0.061219,0.0729422,0.117345
9338,0.291794,0.0612155,0.0729368,0.117334
9339,0.291826,0.0612121,0.0729315,0.117322
9340,0.291857,0.0612087,0.0729261,0.117311
9341,0.291888,0.0612053,0.0729208,0.1173
9342,0.291919,0.0612018,0.0729154,0.117288
9343,0.291951,0.0611984,0.0729101,0.117277
9344,0.291982,0.061195,0.0729047,0.117266
9345,0.292013,0.0611916,0.0728993,0.117254
9346,0.292044,0.0611882,0.072894,0.117243
9347,0.292075,0.0611847,0.0728886,0.117232
9348,0.292107,0.0611813,0.0728833,0.117221
9349,0.292138,0.0611779,0.0728779,0.117209
9350,0.292169,0.0611745,0.0728726,0.117198
9351,0.2922,0.0611711,0.0728672,0.117187
9352,0.292232,0.0611677,0.0728619,0.117175
9353,0.292263,0.0611642,0.0728565,0.117164
9354,0.292294,0.0611608,0.0728512,0.117153
9355,0.292325,0.0611574,0.0728458,0.117141
9356,0.292357,0.061154,0.0728405,0.11713
9357,0.292388,0.0611506,0.0728351,0.117119
9358,0.292419,0.0611472,0.0728298,0.117108
9359,0.29245,0.0611437,0.0728244,0.117096
9360,0.292482,0.0611403,0.0728191,0.117085
9361,0.292513,0.0611369,0.0728138,0.117074
9362,0.292544,0.0611335,0.0728084,0.117063
9363,0.292575,0.0611301,0.0728031,0.117051
9364,0.292607,0.0611267,0.0727977,0.11704
9365,0.292638,0.0611233,0.0727924,0.117029
9366,0.292669,0.0611198,0.0727871,0.117017
9367,0.2927,0.0611164,0.0727817,0.117006
9368,0.292732,0.061113,0.0727764,0.116995
9369,0.292763,0.0611096,0.0727711,0.116984
9370,0.292794,0.0611062,0.0727657,0.116972
9371,0.292825,0.0611028,0.0727604,0.116961
9372,0.292857,0.0610994,0.0727551,0.11695
9373,0.292888,0.061096,0.0727497,0.116939
9374,0.292919,0.0610926,0.0727444,0.116927
9375,0.29295,0.0610891,0.0727391,0.116916
9376,0.292982,0.0610857,0.0727337,0.116905
9377,0.293013,0.0610823,0.0727284,0.116894
9378,0.293044,0.0610789,0.0727231,0.116882
9379,0.293075,0.0610755,0.0727178,0.116871
9380,0.293107,0.0610721,0.0727124,0.11686
9381,0.293138,0.0610687,0.0727071,0.116849
9382,0.293169,0.0610653,0.0727018,0.116837
9383,0.2932,0.0610619,0.0726965,0.116826
9384,0.293232,0.0610585,0.0726911,0.116815
9385,0.293263,0.0610551,0.0726858,0.116804
9386,0.293294,0.0610517,0.0726805,0.116792
9387,0.293325,0.0610483,0.0726752,0.116781
9388,0.293357,0.0610449,0.0726699,0.11677
9389,0.293388,0.0610415,0.0726645,0.116759
9390,0.293419,0.061038,0.0726592,0.116747
9391,0.29345,0.0610346,0.0726539,0.116736
9392,0.293482,0.0610312,0.0726486,0.116725
9393,0.293513,0.0610278,0.0726433,0.116714
9394,0.293544,0.0610244,0.072638,0.116702
9395,0.293575,0.061021,0.0726326,0.116691
9396,0.293607,0.0610176,0.0726273,0.11668
9397,0.293638,0.0610142,0.072622,0.116669
9398,0.293669,0.0610108,0.0726167,0.116658
9399,0.2937,0.0610074,0.0726114,0.116646
9400,0.293732,0.061004,0.0726061,0.116635
9401,0.293763,0.0610006,0.0726008,0.116624
9402,0.293794,0.0609972,0.0725955,0.116613
9403,0.293825,0.0609938,0.0725902,0.116602
9404,0.293857,0.0609904,0.0725849,0.11659
9405,0.293888,0.060987,0.0725796,0.116579
9406,0.293919,0.0609836,0.0725743,0.116568
9407,0.29395,0.0609802,0.072569,0.116557
9408,0.293982,0.0609768,0.0725637,0.116545
9409,0.294013,0.0609734,0.0725584,0.116534
9410,0.294044,0.06097,0.0725531,0.116523
9411,0.294075,0.0609666,0.0725478,0.116512
9412,0.294107,0.0609632,0.0725425,0.116501
9413,0.294138,0.0609598,0.0725372,0.116489
9414,0.294169,0.0609564,0.0725319,0.116478
9415,0.2942,0.060953,0.0725266,0.116467
9416,0.294232,0.0609496,0.0725213,0.116456
9417,0.294263,0.0609463,0.072516,0.116445
9418,0.294294,0.0609429,0.0725107,0.116434
9419,0.294325,0.0609395,0.0725054,0.116422
9420,0.294357,0.0609361,0.0725001,0.116411
9421,0.294388,0.0609327,0.0724948,0.1164
9422,0.294419,0.0609293,0.0724895,0.116389
9423,0.29445,0.0609259,0.0724842,0.116378
9424,0.294482,0.0609225,0.0724789,0.116366
9425,0.294513,0.0609191,0.0724736,0.116355
9426,0.294544,0.0609157,0.0724684,0.116344
9427,0.294575,0.0609123,0.0724631,0.116333
9428,0.294607,0.0609089,0.0724578,0.116322
9429,0.294638,0.0609055,0.0724525,0.116311
9430,0.294669,0.0609021,0.0724472,0.116299
9431,0.2947,0.0608988,0.0724419,0.116288
9432,0.294732,0.0608954,0.0724367,0.116277
9433,0.294763,0.060892,0.0724314,0.116266
9434,0.294794,0.0608886,0.0724261,0.116255
9435,0.294825,0.0608852,0.0724208,0.116244
9436,0.294857,0.0608818,0.0724155,0.116232
9437,0.294888,0.0608784,0.0724103,0.116221
9438,0.294919,0.060875,0.072405,0.11621
9439,0.29495,0.0608716,0.0723997,0.116199
9440,0.294982,0.0608683,0.0723944,0.116188
9441,0.295013,0.0608649,0.0723892,0.116177
9442,0.295044,0.0608615,0.0723839,0.116166
9443,0.295075,0.0608581,0.0723786,0.116154
9444,0.295107,0.0608547,0.0723733,0.116143
9445,0.295138,0.0608513,0.0723681,0.116132
9446,0.295169,0.0608479,0.0723628,0.116121
9447,0.2952,0.0608446,0.0723575,0.11611
9448,0.295232,0.0608412,0.0723523,0.116099
9449,0.295263,0.0608378,0.072347,0.116088
9450,0.295294,0.0608344,0.0723417,0.116076
9451,0.295325,0.060831,0.0723365,0.116065
9452,0.295357,0.0608276,0.0723312,0.116054
9453,0.295388,0.0608242,0.0723259,0.116043
9454,0.295419,0.0608209,0.0723207,0.116032
9455,0.29545,0.0608175,0.0723154,0.116021
9456,0.295482,0.0608141,0.0723101,0.11601
9457,0.295513,0.0608107,0.0723049,0.115998
9458,0.295544,0.0608073,0.0722996,0.115987
9459,0.295575,0.060804,0.0722944,0.115976
9460,0.295607,0.0608006,0.0722891,0.115965
9461,0.295638,0.0607972,0.0722838,0.115954
9462,0.295669,0.0607938,0.0722786,0.115943
9463,0.2957,0.0607904,0.0722733,0.115932
9464,0.295732,0.0607871,0.0722681,0.115921
9465,0.295763,0.0607837,0.0722628,0.11591
9466,0.295794,0.0607803,0.0722576,0.115898
9467,0.295825,0.0607769,0.0722523,0.115887
9468,0.295857,0.0607735,0.0722471,0.115876
9469,0.295888,0.0607702,0.0722418,0.115865
9470,0.295919,0.0607668,0.0722366,0.115854
9471,0.29595,0.0607634,0.0722313,0.115843
9472,0.295982,0.06076,0.0722261,0.115832
9473,0.296013,0.0607567,0.0722208,0.115821
9474,0.296044,0.0607533,0.0722156,0.11581
9475,0.296075,0.0607499,0.0722103,0.115799
9476,0.296106,0.0607465,0.0722051,0.115787
9477,0.296138,0.0607432,0.0721998,0.115776
9478,0.296169,0.0607398,0.0721946,0.115765
9479,0.2962,0.0607364,0.0721894,0.115754
9480,0.296231,0.060733,0.0721841,0.115743
9481,0.296263,0.0607297,0.0721789,0.115732
9482,0.296294,0.0607263,0.0721736,0.115721
9483,0.296325,0.0607229,0.0721684,0.11571
9484,0.296356,0.0607195,0.0721632,0.115699
9485,0.296388,0.0607162,0.0721579,0.115688
9486,0.296419,0.0607128,0.0721527,0.115677
9487,0.29645,0.0607094,0.0721474,0.115665
9488,0.296481,0.0607061,0.0721422,0.115654
9489,0.296513,0.0607027,0.072137,0.115643
9490,0.296544,0.0606993,0.0721317,0.115632
9491,0.296575,0.0606959,0.0721265,0.115621
9492,0.296606,0.0606926,0.0721213,0.11561
9493,0.296638,0.0606892,0.072116,0.115599
9494,0.296669,0.0606858,0.0721108,0.115588
9495,0.2967,0.0606825,0.0721056,0.115577
9496,0.296731,0.0606791,0.0721004,0.115566
9497,0.296763,0.0606757,0.0720951,0.115555
9498,0.296794,0.0606724,0.0720899,0.115544
9499,0.296825,0.060669,0.0720847,0.115533
9500,0.296856,0.0606656,0.0720794,0.115522
9501,0.296888,0.0606623,0.0720742,0.115511
9502,0.296919,0.0606589,0.072069,0.1155
9503,0.29695,0.0606555,0.0720638,0.115488
9504,0.296981,0.0606522,0.0720586,0.115477
9505,0.297013,0.0606488,0.0720533,0.115466
9506,0.297044,0.0606454,0.0720481,0.115455
9507,0.297075,0.0606421,0.0720429,0.115444
9508,0.297106,0.0606387,0.0720377,0.115433
9509,0.297138,0.0606353,0.0720325,0.115422
9510,0.297169,0.060632,0.0720272,0.115411
9511,0.2972,0.0606286,0.072022,0.1154
9512,0.297231,0.0606252,0.0720168,0.115389
9513,0.297263,0.0606219,0.0720116,0.115378
9514,0.297294,0.0606185,0.0720064,0.115367
9515,0.297325,0.0606152,0.0720012,0.115356
9516,0.297356,0.0606118,0.071996,0.115345
9517,0.297388,0.0606084,0.0719907,0.115334
9518,0.297419,0.0606051,0.0719855,0.115323
9519,0.29745,0.0606017,0.0719803,0.115312
9520,0.297481,0.0605983,0.0719751,0.115301
9521,0.297513,0.060595,0.0719699,0.11529
9522,0.297544,0.0605916,0.0719647,0.115279
9523,0.297575,0.0605883,0.0719595,0.115268
9524,0.297606,0.0605849,0.0719543,0.115257
9525,0.297638,0.0605815,0.0719491,0.115246
9526,0.297669,0.0605782,0.0719439,0.115235
9527,0.2977,0.0605748,0.0719387,0.115224
9528,0.297731,0.0605715,0.0719335,0.115213
9529,0.297763,0.0605681,0.0719283,0.115202
9530,0.297794,0.0605648,0.0719231,0.115191
9531,0.297825,0.0605614,0.0719179,0.11518
9532,0.297856,0.060558,0.0719127,0.115169
9533,0.297888,0.0605547,0.0719075,0.115158
9534,0.297919,0.0605513,0.0719023,0.115147
9535,0.29795,0.060548,0.0718971,0.115136
9536,0.297981,0.0605446,0.0718919,0.115125
9537,0.298013,0.0605413,0.0718867,0.115114
9538,0.298044,0.0605379,0.0718815,0.115103
9539,0.298075,0.0605346,0.0718763,0.115092
9540,0.298106,0.0605312,0.0718711,0.115081
9541,0.298138,0.0605278,0.0718659,0.11507
9542,0.298169,0.0605245,0.0718607,0.115059
9543,0.2982,0.0605211,0.0718555,0.115048
9544,0.298231,0.0605178,0.0718503,0.115037
9545,0.298263,0.0605144,0.0718452,0.115026
9546,0.298294,0.0605111,0.07184,0.115015
9547,0.298325,0.0605077,0.0718348,0.115004
9548,0.298356,0.0605044,0.0718296,0.114993
9549,0.298388,0.060501,0.0718244,0.114982
9550,0.298419,0.0604977,0.0718192,0.114971
9551,0.29845,0.0604943,0.071814,0.11496
9552,0.298481,0.060491,0.0718089,0.114949
9553,0.298513,0.0604876,0.0718037,0.114938
9554,0.298544,0.0604843,0.0717985,0.114927
9555,0.298575,0.0604809,0.0717933,0.114916
9556,0.298606,0.0604776,0.0717881,0.114905
9557,0.298638,0.0604742,0.071783,0.114894
9558,0.298669,0.0604709,0.0717778,0.114883
9559,0.2987,0.0604675,0.0717726,0.114872
9560,0.298731,0.0604642,0.0717674,0.114861
9561,0.298763,0.0604608,0.0717622,0.11485
9562,0.298794,0.0604575,0.0717571,0.114839
9563,0.298825,0.0604541,0.0717519,0.114828
9564,0.298856,0.0604508,0.0717467,0.114818
9565,0.298888,0.0604475,0.0717416,0.114807
9566,0.298919,0.0604441,0.0717364,0.114796
9567,0.29895,0.0604408,0.0717312,0.114785
9568,0.298981,0.0604374,0.071726,0.114774
9569,0.299013,0.0604341,0.0717209,0.114764
9570,0.299044,0.0604307,0.0717157,0.114753
9571,0.299075,0.0604274,0.0717105,0.114742
9572,0.299106,0.060424,0.0717054,0.114731
9573,0.299138,0.0604207,0.0717002,0.114721
9574,0.299169,0.0604174,0.071695,0.11471
9575,0.2992,0.060414,0.0716899,0.114699
9576,0.299231,0.0604107,0.0716847,0.114688
9577,0.299263,0.0604073,0.0716795,0.114678
9578,0.299294,0.060404,0.0716744,0.114667
9579,0.299325,0.0604006,0.0716692,0.114656
9580,0.299356,0.0603973,0.0716641,0.114645
9581,0.299388,0.060394,0.0716589,0.114634
9582,0.299419,0.0603906,0.0716537,0.114624
9583,0.29945,0.0603873,0.0716486,0.114613
9584,0.299481,0.0603839,0.0716434,0.114602
9585,0.299513,0.0603806,0.0716383,0.114591
9586,0.299544,0.0603773,0.0716331,0.114581
9587,0.299575,0.0603739,0.071628,0.11457
9588,0.299606,0.0603706,0.0716228,0.114559
9589,0.299638,0.0603672,0.0716177,0.114548
9590,0.299669,0.0603639,0.0716125,0.114538
9591,0.2997,0.0603606,0.0716074,0.114527
9592,0.299731,0.0603572,0.0716022,0.114516
9593,0.299763,0.0603539,0.0715971,0.114505
9594,0.299794,0.0603506,0.0715919,0.114495
9595,0.299825,0.0603472,0.0715868,0.114484
9596,0.299856,0.0603439,0.0715816,0.114473
9597,0.299888,0.0603406,0.0715765,0.114462
9598,0.299919,0.0603372,0.0715713,0.114452
9599,0.29995,0.0603339,0.0715662,0.114441
9600,0.299981,0.0603305,0.071561,0.11443
9601,0.300012,0.0603272,0.0715559,0.11442
9602,0.300044,0.0603239,0.0715507,0.114409
9603,0.300075,0.0603205,0.0715456,0.114398
9604,0.300106,0.0603172,0.0715405,0.114387
9605,0.300137,0.0603139,0.0715353,0.114377
9606,0.300169,0.0603105,0.0715302,0.114366
9607,0.3002,0.0603072,0.071525,0.114355
9608,0.300231,0.0603039,0.0715199,0.114344
9609,0.300262,0.0603006,0.0715148,0.114334
9610,0.300294,0.0602972,0.0715096,0.114323
9611,0.300325,0.0602939,0.0715045,0.114312
9612,0.300356,0.0602906,0.0714994,0.114302
9613,0.300387,0.0602872,0.0714942,0.114291
9614,0.300419,0.0602839,0.0714891,0.11428
9615,0.30045,0.0602806,0.071484,0.114269
9616,0.300481,0.0602772,0.0714788,0.114259
9617,0.300512,0.0602739,0.0714737,0.114248
9618,0.300544,0.0602706,0.0714686,0.114237
9619,0.300575,0.0602673,0.0714634,0.114227
9620,0.300606,0.0602639,0.0714583,0.114216
9621,0.300637,0.0602606,0.0714532,0.114205
9622,0.300669,0.0602573,0.0714481,0.114194
9623,0.3007,0.0602539,0.0714429,0.114184
9624,0.300731,0.0602506,0.0714378,0.114173
9625,0.300762,0.0602473,0.0714327,0.114162
9626,0.300794,0.060244,0.0714276,0.114152
9627,0.300825,0.0602406,0.0714224,0.114141
9628,0.300856,0.0602373,0.0714173,0.11413
9629,0.300887,0.060234,0.0714122,0.11412
9630,0.300919,0.0602307,0.0714071,0.114109
9631,0.30095,0.0602273,0.0714019,0.114098
9632,0.300981,0.060224,0.0713968,0.114088
9633,0.301012,0.0602207,0.0713917,0.114077
9634,0.301044,0.0602174,0.0713866,0.114066
9635,0.301075,0.060214,0.0713815,0.114056
9636,0.301106,0.0602107,0.0713764,0.114045
9637,0.301137,0.0602074,0.0713712,0.114034
9638,0.301169,0.0602041,0.0713661,0.114023
9639,0.3012,0.0602008,0.071361,0.114013
9640,0.301231,0.0601974,0.0713559,0.114002
9641,0.301262,0.0601941,0.0713508,0.113991
9642,0.301294,0.0601908,0.0713457,0.113981
9643,0.301325,0.0601875,0.0713406,0.11397
9644,0.301356,0.0601841,0.0713355,0.113959
9645,0.301387,0.0601808,0.0713304,0.113949
9646,0.301419,0.0601775,0.0713253,0.113938
9647,0.30145,0.0601742,0.0713201,0.113927
9648,0.301481,0.0601709,0.071315,0.113917
9649,0.301512,0.0601675,0.0713099,0.113906
9650,0.301544,0.0601642,0.0713048,0.113895
9651,0.301575,0.0601609,0.0712997,0.113885
9652,0.301606,0.0601576,0.0712946,0.113874
9653,0.301637,0.0601543,0.0712895,0.113864
9654,0.301669,0.060151,0.0712844,0.113853
9655,0.3017,0.0601476,0.0712793,0.113842
9656,0.301731,0.0601443,0.0712742,0.113832
9657,0.301762,0.060141,0.0712691,0.113821
9658,0.301794,0.0601377,0.071264,0.11381
9659,0.301825,0.0601344,0.0712589,0.1138
9660,0.301856,0.0601311,0.0712538,0.113789
9661,0.301887,0.0601277,0.0712487,0.113778
9662,0.301919,0.0601244,0.0712436,0.113768
9663,0.30195,0.0601211,0.0712385,0.113757
9664,0.301981,0.0601178,0.0712334,0.113746
9665,0.302012,0.0601145,0.0712284,0.113736
9666,0.302044,0.0601112,0.0712233,0.113725
9667,0.302075,0.0601079,0.0712182,0.113715
9668,0.302106,0.0601046,0.0712131,0.113704
9669,0.302137,0.0601012,0.071208,0.113693
9670,0.302169,0.0600979,0.0712029,0.113683
9671,0.3022,0.0600946,0.0711978,0.113672
9672,0.302231,0.0600913,0.0711927,0.113661
9673,0.302262,0.060088,0.0711876,0.113651
9674,0.302294,0.0600847,0.0711826,0.11364
9675,0.302325,0.0600814,0.0711775,0.11363
9676,0.302356,0.0600781,0.0711724,0.113619
9677,0.302387,0.0600748,0.0711673,0.113608
9678,0.302419,0.0600714,0.0711622,0.113598
9679,0.30245,0.0600681,0.0711571,0.113587
9680,0.302481,0.0600648,0.0711521,0.113576
9681,0.302512,0.0600615,0.071147,0.113566
9682,0.302544,0.0600582,0.0711419,0.113555
9683,0.302575,0.0600549,0.0711368,0.113545
9684,0.302606,0.0600516,0.0711317,0.113534
9685,0.302637,0.0600483,0.0711267,0.113523
9686,0.302669,0.060045,0.0711216,0.113513
9687,0.3027,0.0600417,0.0711165,0.113502
9688,0.302731,0.0600384,0.0711114,0.113492
9689,0.302762,0.0600351,0.0711064,0.113481
9690,0.302794,0.0600318,0.0711013,0.11347
9691,0.302825,0.0600284,0.0710962,0.11346
9692,0.302856,0.0600251,0.0710911,0.113449
9693,0.302887,0.0600218,0.0710861,0.113439
9694,0.302919,0.0600185,0.071081,0.113428
9695,0.30295,0.0600152,0.0710759,0.113417
9696,0.302981,0.0600119,0.0710709,0.113407
9697,0.303012,0.0600086,0.0710658,0.113396
9698,0.303044,0.0600053,0.0710607,0.113386
9699,0.303075,0.060002,0.0710557,0.113375
9700,0.303106,0.0599987,0.0710506,0.113364
9701,0.303137,0.0599954,0.0710455,0.113354
9702,0.303169,0.0599921,0.0710405,0.113343
9703,0.3032,0.0599888,0.0710354,0.113333
9704,0.303231,0.0599855,0.0710303,0.113322
9705,0.303262,0.0599822,0.0710253,0.113312
9706,0.303294,0.0599789,0.0710202,0.113301
9707,0.303325,0.0599756,0.0710152,0.11329
9708,0.303356,0.0599723,0.0710101,0.11328
9709,0.303387,0.059969,0.071005,0.113269
9710,0.303419,0.0599657,0.071,0.113259
9711,0.30345,0.0599624,0.0709949,0.113248
9712,0.303481,0.0599591,0.0709899,0.113238
9713,0.303512,0.0599558,0.0709848,0.113227
9714,0.303544,0.0599525,0.0709798,0.113216
9715,0.303575,0.0599492,0.0709747,0.113206
9716,0.303606,0.0599459,0.0709697,0.113195
9717,0.303637,0.0599426,0.0709646,0.113185
9718,0.303669,0.0599393,0.0709596,0.113174
9719,0.3037,0.059936,0.0709545,0.113164
9720,0.303731,0.0599327,0.0709495,0.113153
9721,0.303762,0.0599294,0.0709444,0.113143
9722,0.303794,0.0599261,0.0709394,0.113132
9723,0.303825,0.0599228,0.0709343,0.113121
9724,0.303856,0.0599195,0.0709293,0.113111
9725,0.303887,0.0599162,0.0709242,0.1131
9726,0.303919,0.059913,0.0709192,0.11309
9727,0.30395,0.0599097,0.0709141,0.113079
9728,0.303981,0.0599064,0.0709091,0.113069
9729,0.304012,0.0599031,0.070904,0.113058
9730,0.304043,0.0598998,0.070899,0.113048
9731,0.304075,0.0598965,0.070894,0.113037
9732,0.304106,0.0598932,0.0708889,0.113027
9733,0.304137,0.0598899,0.0708839,0.113016
9734,0.304168,0.0598866,0.0708788,0.113005
9735,0.3042,0.0598833,0.0708738,0.112995
9736,0.304231,0.05988,0.0708688,0.112984
9737,0.304262,0.0598767,0.0708637,0.112974
9738,0.304293,0.0598734,0.0708587,0.112963
9739,0.304325,0.0598702,0.0708537,0.112953
9740,0.304356,0.0598669,0.0708486,0.112942
9741,0.304387,0.0598636,0.0708436,0.112932
9742,0.304418,0.0598603,0.0708386,0.112921
9743,0.30445,0.059857,0.0708335,0.112911
9744,0.304481,0.0598537,0.0708285,0.1129
9745,0.304512,0.0598504,0.0708235,0.11289
9746,0.304543,0.0598471,0.0708184,0.112879
9747,0.304575,0.0598438,0.0708134,0.112869
9748,0.304606,0.0598406,0.0708084,0.112858
9749,0.304637,0.0598373,0.0708033,0.112848
9750,0.304668,0.059834,0.0707983,0.112837
9751,0.3047,0.0598307,0.0707933,0.112827
9752,0.304731,0.0598274,0.0707883,0.112816
9753,0.304762,0.0598241,0.0707832,0.112806
9754,0.304793,0.0598208,0.0707782,0.112795
9755,0.304825,0.0598175,0.0707732,0.112785
9756,0.304856,0.0598143,0.0707682,0.112774
9757,0.304887,0.059811,0.0707631,0.112764
9758,0.304918,0.0598077,0.0707581,0.112753
9759,0.30495,0.0598044,0.0707531,0.112743
9760,0.304981,0.0598011,0.0707481,0.112732
9761,0.305012,0.0597978,0.0707431,0.112722
9762,0.305043,0.0597946,0.0707381,0.112711
9763,0.305075,0.0597913,0.070733,0.112701
9764,0.305106,0.059788,0.070728,0.11269
9765,0.305137,0.0597847,0.070723,0.11268
9766,0.305168,0.0597814,0.070718,0.112669
9767,0.3052,0.0597781,0.070713,0.112659
9768,0.305231,0.0597749,0.070708,0.112648
9769,0.305262,0.0597716,0.070703,0.112638
9770,0.305293,0.0597683,0.0706979,0.112627
9771,0.305325,0.059765,0.0706929,0.112617
9772,0.305356,0.0597617,0.0706879,0.112606
9773,0.305387,0.0597585,0.0706829,0.112596
9774,0.305418,0.0597552,0.0706779,0.112585
9775,0.30545,0.0597519,0.0706729,0.112575
9776,0.305481,0.0597486,0.0706679,0.112564
9777,0.305512,0.0597453,0.0706629,0.112554
9778,0.305543,0.0597421,0.0706579,0.112543
9779,0.305575,0.0597388,0.0706529,0.112533
9780,0.305606,0.0597355,0.0706479,0.112522
9781,0.305637,0.0597322,0.0706429,0.112512
9782,0.305668,0.059729,0.0706379,0.112502
9783,0.3057,0.0597257,0.0706329,0.112491
9784,0.305731,0.0597224,0.0706279,0.112481
9785,0.305762,0.0597191,0.0706229,0.11247
9786,0.305793,0.0597159,0.0706179,0.11246
9787,0.305825,0.0597126,0.0706129,0.112449
9788,0.305856,0.0597093,0.0706079,0.112439
9789,0.305887,0.059706,0.0706029,0.112428
9790,0.305918,0.0597027,0.0705979,0.112418
9791,0.30595,0.0596995,0.0705929,0.112407
9792,0.305981,0.0596962,0.0705879,0.112397
9793,0.306012,0.0596929,0.0705829,0.112387
9794,0.306043,0.0596897,0.0705779,0.112376
9795,0.306075,0.0596864,0.0705729,0.112366
9796,0.306106,0.0596831,0.0705679,0.112355
9797,0.306137,0.0596798,0.0705629,0.112345
9798,0.306168,0.0596766,0.0705579,0.112334
9799,0.3062,0.0596733,0.0705529,0.112324
9800,0.306231,0.05967,0.0705479,0.112313
9801,0.306262,0.0596667,0.070543,0.112303
9802,0.306293,0.0596635,0.070538,0.112293
9803,0.306325,0.0596602,0.070533,0.112282
9804,0.306356,0.0596569,0.070528,0.112272
9805,0.306387,0.0596537,0.070523,0.112261
9806,0.306418,0.0596504,0.070518,0.112251
9807,0.30645,0.0596471,0.070513,0.11224
9808,0.306481,0.0596439,0.0705081,0.11223
9809,0.306512,0.0596406,0.0705031,0.11222
9810,0.306543,0.0596373,0.0704981,0.112209
9811,0.306575,0.0596341,0.0704931,0.112199
9812,0.306606,0.0596308,0.0704881,0.112188
9813,0.306637,0.0596275,0.0704832,0.112178
9814,0.306668,0.0596243,0.0704782,0.112167
9815,0.3067,0.059621,0.0704732,0.112157
9816,0.306731,0.0596177,0.0704682,0.112147
9817,0.306762,0.0596145,0.0704633,0.112136
9818,0.306793,0.0596112,0.0704583,0.112126
9819,0.306825,0.0596079,0.0704533,0.112115
9820,0.306856,0.0596047,0.0704483,0.112105
9821,0.306887,0.0596014,0.0704434,0.112095
9822,0.306918,0.0595981,0.0704384,0.112084
9823,0.30695,0.0595949,0.0704334,0.112074
9824,0.306981,0.0595916,0.0704284,0.112063
9825,0.307012,0.0595883,0.0704235,0.112053
9826,0.307043,0.0595851,0.0704185,0.112043
9827,0.307075,0.0595818,0.0704135,0.112032
9828,0.307106,0.0595785,0.0704086,0.112022
9829,0.307137,0.0595753,0.0704036,0.112011
9830,0.307168,0.059572,0.0703986,0.112001
9831,0.3072,0.0595688,0.0703937,0.111991
9832,0.307231,0.0595655,0.0703887,0.11198
9833,0.307262,0.0595622,0.0703837,0.11197
9834,0.307293,0.059559,0.0703788,0.111959
9835,0.307325,0.0595557,0.0703738,0.111949
9836,0.307356,0.0595524,0.0703689,0.111939
9837,0.307387,0.0595492,0.0703639,0.111928
9838,0.307418,0.0595459,0.0703589,0.111918
9839,0.30745,0.0595427,0.070354,0.111907
9840,0.307481,0.0595394,0.070349,0.111897
9841,0.307512,0.0595361,0.0703441,0.111887
9842,0.307543,0.0595329,0.0703391,0.111876
9843,0.307575,0.0595296,0.0703341,0.111866
9844,0.307606,0.0595264,0.0703292,0.111856
9845,0.307637,0.0595231,0.0703242,0.111845
9846,0.307668,0.0595199,0.0703193,0.111835
9847,0.3077,0.0595166,0.0703143,0.111824
9848,0.307731,0.0595133,0.0703094,0.111814
9849,0.307762,0.0595101,0.0703044,0.111804
9850,0.307793,0.0595068,0.0702995,0.111793
9851,0.307825,0.0595036,0.0702945,0.111783
9852,0.307856,0.0595003,0.0702896,0.111773
9853,0.307887,0.0594971,0.0702846,0.111762
9854,0.307918,0.0594938,0.0702797,0.111752
9855,0.30795,0.0594906,0.0702747,0.111742
