step,time,L1,L2,Linf
4748,0.148366,0.0834003,0.113419,0.211056
4749,0.148397,0.083393,0.113405,0.211019
4750,0.148428,0.0833857,0.11339,0.210982
4751,0.148459,0.0833784,0.113375,0.210945
4752,0.148491,0.0833711,0.11336,0.210908
4753,0.148522,0.0833638,0.113345,0.210871
4754,0.148553,0.0833566,0.113331,0.210834
4755,0.148584,0.0833493,0.113316,0.210797
4756,0.148616,0.083342,0.113301,0.21076
4757,0.148647,0.0833347,0.113286,0.210723
4758,0.148678,0.0833274,0.113272,0.210686
4759,0.148709,0.0833201,0.113257,0.210649
4760,0.148741,0.0833129,0.113242,0.210613
4761,0.148772,0.0833056,0.113227,0.210576
4762,0.148803,0.0832983,0.113213,0.210539
4763,0.148834,0.0832911,0.113198,0.210502
4764,0.148866,0.0832838,0.113183,0.210466
4765,0.148897,0.0832765,0.113168,0.210429
4766,0.148928,0.0832693,0.113154,0.210393
4767,0.148959,0.083262,0.113139,0.210357
4768,0.148991,0.0832547,0.113124,0.210321
4769,0.149022,0.0832475,0.11311,0.210285
4770,0.149053,0.0832402,0.113095,0.210249
4771,0.149084,0.083233,0.11308,0.210213
4772,0.149116,0.0832257,0.113066,0.210177
4773,0.149147,0.0832184,0.113051,0.210141
4774,0.149178,0.0832112,0.113036,0.210105
4775,0.149209,0.0832039,0.113021,0.210069
4776,0.149241,0.0831967,0.113007,0.210033
4777,0.149272,0.0831895,0.112992,0.209997
4778,0.149303,0.0831822,0.112977,0.209961
4779,0.149334,0.083175,0.112963,0.209925
4780,0.149366,0.0831677,0.112948,0.209889
4781,0.149397,0.0831605,0.112933,0.209853
4782,0.149428,0.0831533,0.112919,0.209817
4783,0.149459,0.083146,0.112904,0.209781
4784,0.149491,0.0831388,0.11289,0.209745
4785,0.149522,0.0831316,0.112875,0.209709
4786,0.149553,0.0831243,0.11286,0.209673
4787,0.149584,0.0831171,0.112846,0.209637
4788,0.149616,0.0831099,0.112831,0.209601
4789,0.149647,0.0831027,0.112816,0.209565
4790,0.149678,0.0830954,0.112802,0.209529
4791,0.149709,0.0830882,0.112787,0.209493
4792,0.149741,0.083081,0.112773,0.209457
4793,0.149772,0.0830738,0.112758,0.209422
4794,0.149803,0.0830666,0.112743,0.209386
4795,0.149834,0.0830594,0.112729,0.20935
4796,0.149866,0.0830521,0.112714,0.209314
4797,0.149897,0.0830449,0.1127,0.209278
4798,0.149928,0.0830377,0.112685,0.209242
4799,0.149959,0.0830305,0.11267,0.209206
4800,0.149991,0.0830233,0.112656,0.209171
4801,0.150022,0.0830161,0.112641,0.209135
4802,0.150053,0.0830089,0.112627,0.209099
4803,0.150084,0.0830017,0.112612,0.209063
4804,0.150116,0.0829945,0.112598,0.209028
4805,0.150147,0.0829873,0.112583,0.208992
4806,0.150178,0.0829801,0.112569,0.208956
4807,0.150209,0.0829729,0.112554,0.20892
4808,0.150241,0.0829658,0.112539,0.208885
4809,0.150272,0.0829586,0.112525,0.208849
4810,0.150303,0.0829514,0.11251,0.208813
4811,0.150334,0.0829442,0.112496,0.208777
4812,0.150366,0.082937,0.112481,0.208742
4813,0.150397,0.0829298,0.112467,0.208706
4814,0.150428,0.0829227,0.112452,0.20867
4815,0.150459,0.0829155,0.112438,0.208635
4816,0.150491,0.0829083,0.112423,0.208599
4817,0.150522,0.0829011,0.112409,0.208563
4818,0.150553,0.082894,0.112394,0.208528
4819,0.150584,0.0828868,0.11238,0.208492
4820,0.150616,0.0828796,0.112365,0.208456
4821,0.150647,0.0828725,0.112351,0.208421
4822,0.150678,0.0828653,0.112336,0.208385
4823,0.150709,0.0828581,0.112322,0.20835
4824,0.150741,0.082851,0.112308,0.208314
4825,0.150772,0.0828438,0.112293,0.208278
4826,0.150803,0.0828367,0.112279,0.208243
4827,0.150834,0.0828295,0.112264,0.208207
4828,0.150866,0.0828224,0.11225,0.208172
4829,0.150897,0.0828152,0.112235,0.208136
4830,0.150928,0.0828081,0.112221,0.208101
4831,0.150959,0.0828009,0.112206,0.208065
4832,0.150991,0.0827938,0.112192,0.20803
4833,0.151022,0.0827866,0.112178,0.207994
4834,0.151053,0.0827795,0.112163,0.207959
4835,0.151084,0.0827723,0.112149,0.207923
4836,0.151116,0.0827652,0.112134,0.207888
4837,0.151147,0.0827581,0.11212,0.207852
4838,0.151178,0.0827509,0.112105,0.207817
4839,0.151209,0.0827438,0.112091,0.207781
4840,0.151241,0.0827367,0.112077,0.207746
4841,0.151272,0.0827295,0.112062,0.20771
4842,0.151303,0.0827224,0.112048,0.207675
4843,0.151334,0.0827153,0.112033,0.207639
4844,0.151366,0.0827081,0.112019,0.207604
4845,0.151397,0.082701,0.112005,0.207569
4846,0.151428,0.0826939,0.11199,0.207533
4847,0.151459,0.0826868,0.111976,0.207498
4848,0.151491,0.0826797,0.111962,0.207463
4849,0.151522,0.0826725,0.111947,0.207427
4850,0.151553,0.0826654,0.111933,0.207392
4851,0.151584,0.0826583,0.111919,0.207356
4852,0.151616,0.0826512,0.111904,0.207321
4853,0.151647,0.0826441,0.11189,0.207286
4854,0.151678,0.082637,0.111876,0.20725
4855,0.151709,0.0826299,0.111861,0.207215
4856,0.151741,0.0826228,0.111847,0.20718
4857,0.151772,0.0826157,0.111833,0.207145
4858,0.151803,0.0826086,0.111818,0.207109
4859,0.151834,0.0826015,0.111804,0.207074
4860,0.151866,0.0825944,0.11179,0.207039
4861,0.151897,0.0825873,0.111775,0.207004
4862,0.151928,0.0825802,0.111761,0.206968
4863,0.151959,0.0825731,0.111747,0.206933
4864,0.151991,0.082566,0.111732,0.206898
4865,0.152022,0.0825589,0.111718,0.206863
4866,0.152053,0.0825518,0.111704,0.206827
4867,0.152084,0.0825448,0.11169,0.206792
4868,0.152115,0.0825377,0.111675,0.206757
4869,0.152147,0.0825306,0.111661,0.206722
4870,0.152178,0.0825235,0.111647,0.206687
4871,0.152209,0.0825164,0.111632,0.206651
4872,0.15224,0.0825094,0.111618,0.206616
4873,0.152272,0.0825023,0.111604,0.206581
4874,0.152303,0.0824952,0.11159,0.206546
4875,0.152334,0.0824882,0.111575,0.206511
4876,0.152365,0.0824811,0.111561,0.206476
4877,0.152397,0.082474,0.111547,0.206441
4878,0.152428,0.082467,0.111533,0.206406
4879,0.152459,0.0824599,0.111519,0.20637
4880,0.15249,0.0824528,0.111504,0.206335
4881,0.152522,0.0824458,0.11149,0.2063
4882,0.152553,0.0824387,0.111476,0.206265
4883,0.152584,0.0824317,0.111462,0.20623
4884,0.152615,0.0824246,0.111447,0.206195
4885,0.152647,0.0824176,0.111433,0.20616
4886,0.152678,0.0824105,0.111419,0.206125
4887,0.152709,0.0824035,0.111405,0.20609
4888,0.15274,0.0823964,0.111391,0.206055
4889,0.152772,0.0823894,0.111376,0.20602
4890,0.152803,0.0823823,0.111362,0.205985
4891,0.152834,0.0823753,0.111348,0.20595
4892,0.152865,0.0823682,0.111334,0.205915
4893,0.152897,0.0823612,0.11132,0.20588
4894,0.152928,0.0823542,0.111306,0.205845
4895,0.152959,0.0823471,0.111291,0.20581
4896,0.15299,0.0823401,0.111277,0.205775
4897,0.153022,0.0823331,0.111263,0.20574
4898,0.153053,0.082326,0.111249,0.205705
4899,0.153084,0.082319,0.111235,0.20567
4900,0.153115,0.082312,0.111221,0.205636
4901,0.153147,0.0823049,0.111207,0.205601
4902,0.153178,0.0822979,0.111192,0.205566
4903,0.153209,0.0822909,0.111178,0.205531
4904,0.15324,0.0822839,0.111164,0.205496
4905,0.153272,0.0822769,0.11115,0.205461
4906,0.153303,0.0822698,0.111136,0.205426
4907,0.153334,0.0822628,0.111122,0.205391
4908,0.153365,0.0822558,0.111108,0.205357
4909,0.153397,0.0822488,0.111094,0.205322
4910,0.153428,0.0822418,0.11108,0.205287
4911,0.153459,0.0822348,0.111065,0.205252
4912,0.15349,0.0822278,0.111051,0.205217
4913,0.153522,0.0822208,0.111037,0.205183
4914,0.153553,0.0822138,0.111023,0.205148
4915,0.153584,0.0822068,0.111009,0.205113
4916,0.153615,0.0821998,0.110995,0.205078
4917,0.153647,0.0821928,0.110981,0.205043
4918,0.153678,0.0821858,0.110967,0.205009
4919,0.153709,0.0821788,0.110953,0.204974
4920,0.15374,0.0821718,0.110939,0.204939
4921,0.153772,0.0821648,0.110925,0.204905
4922,0.153803,0.0821578,0.110911,0.20487
4923,0.153834,0.0821508,0.110897,0.204835
4924,0.153865,0.0821438,0.110883,0.2048
4925,0.153897,0.0821369,0.110869,0.204766
4926,0.153928,0.0821299,0.110854,0.204731
4927,0.153959,0.0821229,0.11084,0.204696
4928,0.15399,0.0821159,0.110826,0.204662
4929,0.154022,0.0821089,0.110812,0.204627
4930,0.154053,0.082102,0.110798,0.204592
4931,0.154084,0.082095,0.110784,0.204558
4932,0.154115,0.082088,0.11077,0.204523
4933,0.154147,0.0820811,0.110756,0.204489
4934,0.154178,0.0820741,0.110742,0.204454
4935,0.154209,0.0820671,0.110728,0.204419
4936,0.15424,0.0820602,0.110714,0.204385
4937,0.154272,0.0820532,0.1107,0.20435
4938,0.154303,0.0820462,0.110686,0.204316
4939,0.154334,0.0820393,0.110672,0.204281
4940,0.154365,0.0820323,0.110658,0.204247
4941,0.154397,0.0820254,0.110645,0.204212
4942,0.154428,0.0820184,0.110631,0.204177
4943,0.154459,0.0820114,0.110617,0.204143
4944,0.15449,0.0820045,0.110603,0.204108
4945,0.154522,0.0819975,0.110589,0.204074
4946,0.154553,0.0819906,0.110575,0.204039
4947,0.154584,0.0819837,0.110561,0.204005
4948,0.154615,0.0819767,0.110547,0.20397
4949,0.154647,0.0819698,0.110533,0.203936
4950,0.154678,0.0819628,0.110519,0.203901
4951,0.154709,0.0819559,0.110505,0.203867
4952,0.15474,0.0819489,0.110491,0.203833
4953,0.154772,0.081942,0.110477,0.203798
4954,0.154803,0.0819351,0.110463,0.203764
4955,0.154834,0.0819281,0.110449,0.203729
4956,0.154865,0.0819212,0.110435,0.203695
4957,0.154897,0.0819143,0.110422,0.20366
4958,0.154928,0.0819074,0.110408,0.203626
4959,0.154959,0.0819004,0.110394,0.203592
4960,0.15499,0.0818935,0.11038,0.203557
4961,0.155022,0.0818866,0.110366,0.203523
4962,0.155053,0.0818797,0.110352,0.203489
4963,0.155084,0.0818727,0.110338,0.203454
4964,0.155115,0.0818658,0.110324,0.20342
4965,0.155147,0.0818589,0.11031,0.203386
4966,0.155178,0.081852,0.110297,0.203351
4967,0.155209,0.0818451,0.110283,0.203317
4968,0.15524,0.0818382,0.110269,0.203283
4969,0.155272,0.0818313,0.110255,0.203248
4970,0.155303,0.0818244,0.110241,0.203214
4971,0.155334,0.0818174,0.110227,0.20318
4972,0.155365,0.0818105,0.110213,0.203145
4973,0.155397,0.0818036,0.1102,0.203111
4974,0.155428,0.0817967,0.110186,0.203077
4975,0.155459,0.0817898,0.110172,0.203043
4976,0.15549,0.0817829,0.110158,0.203008
4977,0.155522,0.081776,0.110144,0.202974
4978,0.155553,0.0817692,0.11013,0.20294
4979,0.155584,0.0817623,0.110117,0.202906
4980,0.155615,0.0817554,0.110103,0.202872
4981,0.155647,0.0817485,0.110089,0.202837
4982,0.155678,0.0817416,0.110075,0.202803
4983,0.155709,0.0817347,0.110061,0.202769
4984,0.15574,0.0817278,0.110048,0.202735
4985,0.155772,0.0817209,0.110034,0.202701
4986,0.155803,0.0817141,0.11002,0.202667
4987,0.155834,0.0817072,0.110006,0.202632
4988,0.155865,0.0817003,0.109992,0.202598
4989,0.155897,0.0816934,0.109979,0.202564
4990,0.155928,0.0816866,0.109965,0.20253
4991,0.155959,0.0816797,0.109951,0.202496
4992,0.15599,0.0816728,0.109937,0.202462
4993,0.156021,0.0816659,0.109924,0.202428
4994,0.156053,0.0816591,0.10991,0.202394
4995,0.156084,0.0816522,0.109896,0.20236
4996,0.156115,0.0816453,0.109882,0.202326
4997,0.156146,0.0816385,0.109869,0.202291
4998,0.156178,0.0816316,0.109855,0.202257
4999,0.156209,0.0816248,0.109841,0.202223
5000,0.15624,0.0816179,0.109827,0.202189
5001,0.156271,0.081611,0.109814,0.202155
5002,0.156303,0.0816042,0.1098,0.202121
5003,0.156334,0.0815973,0.109786,0.202087
5004,0.156365,0.0815905,0.109773,0.202053
5005,0.156396,0.0815836,0.109759,0.202019
5006,0.156428,0.0815768,0.109745,0.201986
5007,0.156459,0.0815699,0.109731,0.201952
5008,0.15649,0.0815631,0.109718,0.201919
5009,0.156521,0.0815563,0.109704,0.201886
5010,0.156553,0.0815494,0.10969,0.201852
5011,0.156584,0.0815426,0.109677,0.201819
5012,0.156615,0.0815357,0.109663,0.201786
5013,0.156646,0.0815289,0.109649,0.201753
5014,0.156678,0.0815221,0.109636,0.20172
5015,0.156709,0.0815152,0.109622,0.201686
5016,0.15674,0.0815084,0.109608,0.201653
5017,0.156771,0.0815016,0.109595,0.20162
5018,0.156803,0.0814947,0.109581,0.201587
5019,0.156834,0.0814879,0.109567,0.201554
5020,0.156865,0.0814811,0.109554,0.20152
5021,0.156896,0.0814743,0.10954,0.201487
5022,0.156928,0.0814675,0.109526,0.201454
5023,0.156959,0.0814606,0.109513,0.201421
5024,0.15699,0.0814538,0.109499,0.201388
5025,0.157021,0.081447,0.109485,0.201355
5026,0.157053,0.0814402,0.109472,0.201321
5027,0.157084,0.0814334,0.109458,0.201288
5028,0.157115,0.0814266,0.109445,0.201255
5029,0.157146,0.0814197,0.109431,0.201222
5030,0.157178,0.0814129,0.109417,0.201189
5031,0.157209,0.0814061,0.109404,0.201156
5032,0.15724,0.0813993,0.10939,0.201123
5033,0.157271,0.0813925,0.109377,0.20109
5034,0.157303,0.0813857,0.109363,0.201057
5035,0.157334,0.0813789,0.109349,0.201024
5036,0.157365,0.0813721,0.109336,0.200991
5037,0.157396,0.0813653,0.109322,0.200958
5038,0.157428,0.0813585,0.109309,0.200925
5039,0.157459,0.0813517,0.109295,0.200892
5040,0.15749,0.0813449,0.109281,0.200858
5041,0.157521,0.0813382,0.109268,0.200825
5042,0.157553,0.0813314,0.109254,0.200792
5043,0.157584,0.0813246,0.109241,0.200759
5044,0.157615,0.0813178,0.109227,0.200727
5045,0.157646,0.081311,0.109214,0.200694
5046,0.157678,0.0813042,0.1092,0.200661
5047,0.157709,0.0812974,0.109187,0.200628
5048,0.15774,0.0812907,0.109173,0.200595
5049,0.157771,0.0812839,0.109159,0.200562
5050,0.157803,0.0812771,0.109146,0.200529
5051,0.157834,0.0812703,0.109132,0.200496
5052,0.157865,0.0812636,0.109119,0.200463
5053,0.157896,0.0812568,0.109105,0.20043
5054,0.157928,0.08125,0.109092,0.200397
5055,0.157959,0.0812433,0.109078,0.200364
5056,0.15799,0.0812365,0.109065,0.200331
5057,0.158021,0.0812297,0.109051,0.200298
5058,0.158053,0.081223,0.109038,0.200266
5059,0.158084,0.0812162,0.109024,0.200233
5060,0.158115,0.0812094,0.109011,0.2002
5061,0.158146,0.0812027,0.108997,0.200167
5062,0.158178,0.0811959,0.108984,0.200134
5063,0.158209,0.0811892,0.10897,0.200101
5064,0.15824,0.0811824,0.108957,0.200069
5065,0.158271,0.0811757,0.108943,0.200036
5066,0.158303,0.0811689,0.10893,0.200003
5067,0.158334,0.0811622,0.108916,0.19997
5068,0.158365,0.0811554,0.108903,0.199937
5069,0.158396,0.0811487,0.10889,0.199905
5070,0.158428,0.0811419,0.108876,0.199872
5071,0.158459,0.0811352,0.108863,0.199839
5072,0.15849,0.0811285,0.108849,0.199806
5073,0.158521,0.0811217,0.108836,0.199774
5074,0.158553,0.081115,0.108822,0.199741
5075,0.158584,0.0811082,0.108809,0.199708
5076,0.158615,0.0811015,0.108795,0.199675
5077,0.158646,0.0810948,0.108782,0.199643
5078,0.158678,0.081088,0.108769,0.19961
5079,0.158709,0.0810813,0.108755,0.199577
5080,0.15874,0.0810746,0.108742,0.199545
5081,0.158771,0.0810679,0.108728,0.199512
5082,0.158803,0.0810611,0.108715,0.199479
5083,0.158834,0.0810544,0.108702,0.199446
5084,0.158865,0.0810477,0.108688,0.199414
5085,0.158896,0.081041,0.108675,0.199381
5086,0.158928,0.0810343,0.108661,0.199349
5087,0.158959,0.0810275,0.108648,0.199316
5088,0.15899,0.0810208,0.108635,0.199283
5089,0.159021,0.0810141,0.108621,0.199251
5090,0.159053,0.0810074,0.108608,0.199218
5091,0.159084,0.0810007,0.108594,0.199185
5092,0.159115,0.080994,0.108581,0.199153
5093,0.159146,0.0809873,0.108568,0.19912
5094,0.159178,0.0809806,0.108554,0.199088
5095,0.159209,0.0809739,0.108541,0.199055
5096,0.15924,0.0809672,0.108528,0.199023
5097,0.159271,0.0809605,0.108514,0.19899
5098,0.159303,0.0809538,0.108501,0.198957
5099,0.159334,0.0809471,0.108488,0.198925
5100,0.159365,0.0809404,0.108474,0.198892
5101,0.159396,0.0809337,0.108461,0.19886
5102,0.159428,0.080927,0.108448,0.198827
5103,0.159459,0.0809203,0.108434,0.198795
5104,0.15949,0.0809136,0.108421,0.198762
5105,0.159521,0.0809069,0.108408,0.19873
5106,0.159553,0.0809002,0.108394,0.198697
5107,0.159584,0.0808935,0.108381,0.198665
5108,0.159615,0.0808869,0.108368,0.198632
5109,0.159646,0.0808802,0.108354,0.1986
5110,0.159678,0.0808735,0.108341,0.198567
5111,0.159709,0.0808668,0.108328,0.198535
5112,0.15974,0.0808601,0.108314,0.198503
5113,0.159771,0.0808535,0.108301,0.19847
5114,0.159803,0.0808468,0.108288,0.198438
5115,0.159834,0.0808401,0.108275,0.198405
5116,0.159865,0.0808334,0.108261,0.198373
5117,0.159896,0.0808268,0.108248,0.19834
5118,0.159928,0.0808201,0.108235,0.198308
5119,0.159959,0.0808134,0.108222,0.198276
5120,0.15999,0.0808068,0.108208,0.198243
5121,0.160021,0.0808001,0.108195,0.198211
5122,0.160052,0.0807934,0.108182,0.198179
5123,0.160084,0.0807868,0.108168,0.198146
5124,0.160115,0.0807801,0.108155,0.198114
5125,0.160146,0.0807735,0.108142,0.198082
5126,0.160177,0.0807668,0.108129,0.198049
5127,0.160209,0.0807602,0.108116,0.198017
5128,0.16024,0.0807535,0.108102,0.197985
5129,0.160271,0.0807469,0.108089,0.197952
5130,0.160302,0.0807402,0.108076,0.19792
5131,0.160334,0.0807336,0.108063,0.197888
5132,0.160365,0.0807269,0.108049,0.197855
5133,0.160396,0.0807203,0.108036,0.197823
5134,0.160427,0.0807136,0.108023,0.197791
5135,0.160459,0.080707,0.10801,0.197759
5136,0.16049,0.0807004,0.107997,0.197726
5137,0.160521,0.0806937,0.107983,0.197694
5138,0.160552,0.0806871,0.10797,0.197662
5139,0.160584,0.0806804,0.107957,0.19763
5140,0.160615,0.0806738,0.107944,0.197598
5141,0.160646,0.0806672,0.107931,0.197565
5142,0.160677,0.0806605,0.107917,0.197533
5143,0.160709,0.0806539,0.107904,0.197501
5144,0.16074,0.0806473,0.107891,0.197469
5145,0.160771,0.0806407,0.107878,0.197437
5146,0.160802,0.080634,0.107865,0.197404
5147,0.160834,0.0806274,0.107852,0.197372
5148,0.160865,0.0806208,0.107838,0.19734
5149,0.160896,0.0806142,0.107825,0.197308
5150,0.160927,0.0806076,0.107812,0.197276
5151,0.160959,0.0806009,0.107799,0.197244
5152,0.16099,0.0805943,0.107786,0.197212
5153,0.161021,0.0805877,0.107773,0.197179
5154,0.161052,0.0805811,0.10776,0.197147
5155,0.161084,0.0805745,0.107746,0.197115
5156,0.161115,0.0805679,0.107733,0.197083
5157,0.161146,0.0805613,0.10772,0.197051
5158,0.161177,0.0805547,0.107707,0.197019
5159,0.161209,0.0805481,0.107694,0.196987
5160,0.16124,0.0805415,0.107681,0.196955
5161,0.161271,0.0805349,0.107668,0.196923
5162,0.161302,0.0805283,0.107655,0.196891
5163,0.161334,0.0805217,0.107641,0.196859
5164,0.161365,0.0805151,0.107628,0.196827
5165,0.161396,0.0805085,0.107615,0.196795
5166,0.161427,0.0805019,0.107602,0.196763
5167,0.161459,0.0804953,0.107589,0.196731
5168,0.16149,0.0804887,0.107576,0.196699
5169,0.161521,0.0804821,0.107563,0.196667
5170,0.161552,0.0804755,0.10755,0.196635
5171,0.161584,0.0804689,0.107537,0.196603
5172,0.161615,0.0804624,0.107524,0.196571
5173,0.161646,0.0804558,0.107511,0.196539
5174,0.161677,0.0804492,0.107498,0.196507
5175,0.161709,0.0804426,0.107485,0.196475
5176,0.16174,0.080436,0.107471,0.196443
5177,0.161771,0.0804295,0.107458,0.196411
5178,0.161802,0.0804229,0.107445,0.196379
5179,0.161834,0.0804163,0.107432,0.196347
5180,0.161865,0.0804097,0.107419,0.196315
5181,0.161896,0.0804032,0.107406,0.196283
5182,0.161927,0.0803966,0.107393,0.196252
5183,0.161959,0.08039,0.10738,0.19622
5184,0.16199,0.0803835,0.107367,0.196188
5185,0.162021,0.0803769,0.107354,0.196156
5186,0.162052,0.0803703,0.107341,0.196124
5187,0.162084,0.0803638,0.107328,0.196092
5188,0.162115,0.0803572,0.107315,0.19606
5189,0.162146,0.0803507,0.107302,0.196029
5190,0.162177,0.0803441,0.107289,0.195997
5191,0.162209,0.0803376,0.107276,0.195965
5192,0.16224,0.080331,0.107263,0.195933
5193,0.162271,0.0803245,0.10725,0.195901
5194,0.162302,0.0803179,0.107237,0.195869
5195,0.162334,0.0803114,0.107224,0.195838
5196,0.162365,0.0803048,0.107211,0.195806
5197,0.162396,0.0802983,0.107198,0.195774
5198,0.162427,0.0802917,0.107185,0.195742
5199,0.162459,0.0802852,0.107172,0.195711
5200,0.16249,0.0802786,0.107159,0.195679
5201,0.162521,0.0802721,0.107146,0.195647
5202,0.162552,0.0802656,0.107133,0.195615
5203,0.162584,0.080259,0.10712,0.195584
5204,0.162615,0.0802525,0.107107,0.195552
5205,0.162646,0.0802459,0.107095,0.19552
5206,0.162677,0.0802394,0.107082,0.195489
5207,0.162709,0.0802329,0.107069,0.195457
5208,0.16274,0.0802264,0.107056,0.195425
5209,0.162771,0.0802198,0.107043,0.195393
5210,0.162802,0.0802133,0.10703,0.195362
5211,0.162834,0.0802068,0.107017,0.19533
5212,0.162865,0.0802003,0.107004,0.195299
5213,0.162896,0.0801937,0.106991,0.195267
5214,0.162927,0.0801872,0.106978,0.195235
5215,0.162959,0.0801807,0.106965,0.195204
5216,0.16299,0.0801742,0.106952,0.195172
5217,0.163021,0.0801677,0.106939,0.19514
5218,0.163052,0.0801611,0.106927,0.195109
5219,0.163084,0.0801546,0.106914,0.195077
5220,0.163115,0.0801481,0.106901,0.195046
5221,0.163146,0.0801416,0.106888,0.195014
5222,0.163177,0.0801351,0.106875,0.194982
5223,0.163209,0.0801286,0.106862,0.194951
5224,0.16324,0.0801221,0.106849,0.194919
5225,0.163271,0.0801156,0.106836,0.194888
5226,0.163302,0.0801091,0.106823,0.194856
5227,0.163334,0.0801026,0.106811,0.194825
5228,0.163365,0.0800961,0.106798,0.194793
5229,0.163396,0.0800896,0.106785,0.194762
5230,0.163427,0.0800831,0.106772,0.19473
5231,0.163459,0.0800766,0.106759,0.194699
5232,0.16349,0.0800701,0.106746,0.194667
5233,0.163521,0.0800636,0.106733,0.194636
5234,0.163552,0.0800571,0.106721,0.194604
5235,0.163584,0.0800506,0.106708,0.194573
5236,0.163615,0.0800441,0.106695,0.194541
5237,0.163646,0.0800377,0.106682,0.19451
5238,0.163677,0.0800312,0.106669,0.194478
5239,0.163709,0.0800247,0.106656,0.194447
5240,0.16374,0.0800182,0.106644,0.194415
5241,0.163771,0.0800117,0.106631,0.194384
5242,0.163802,0.0800053,0.106618,0.194352
5243,0.163834,0.0799988,0.106605,0.194321
5244,0.163865,0.0799923,0.106592,0.19429
5245,0.163896,0.0799858,0.10658,0.194258
5246,0.163927,0.0799794,0.106567,0.194227
5247,0.163959,0.0799729,0.106554,0.194195
5248,0.16399,0.0799664,0.106541,0.194164
5249,0.164021,0.0799599,0.106528,0.194133
5250,0.164052,0.0799535,0.106516,0.194101
5251,0.164083,0.079947,0.106503,0.19407
5252,0.164115,0.0799405,0.10649,0.194039
5253,0.164146,0.0799341,0.106477,0.194007
5254,0.164177,0.0799276,0.106465,0.193976
5255,0.164208,0.0799212,0.106452,0.193946
5256,0.16424,0.0799147,0.106439,0.193915
5257,0.164271,0.0799083,0.106426,0.193884
5258,0.164302,0.0799018,0.106414,0.193854
5259,0.164333,0.0798953,0.106401,0.193823
5260,0.164365,0.0798889,0.106388,0.193792
5261,0.164396,0.0798824,0.106375,0.193762
5262,0.164427,0.079876,0.106363,0.193731
5263,0.164458,0.0798695,0.10635,0.1937
5264,0.16449,0.0798631,0.106337,0.19367
5265,0.164521,0.0798567,0.106324,0.193639
5266,0.164552,0.0798502,0.106312,0.193609
5267,0.164583,0.0798438,0.106299,0.193578
5268,0.164615,0.0798373,0.106286,0.193547
5269,0.164646,0.0798309,0.106273,0.193517
5270,0.164677,0.0798245,0.106261,0.193486
5271,0.164708,0.079818,0.106248,0.193455
5272,0.16474,0.0798116,0.106235,0.193425
5273,0.164771,0.0798052,0.106223,0.193394
5274,0.164802,0.0797987,0.10621,0.193364
5275,0.164833,0.0797923,0.106197,0.193333
5276,0.164865,0.0797859,0.106185,0.193303
5277,0.164896,0.0797794,0.106172,0.193272
5278,0.164927,0.079773,0.106159,0.193242
5279,0.164958,0.0797666,0.106146,0.193211
5280,0.16499,0.0797602,0.106134,0.193181
5281,0.165021,0.0797537,0.106121,0.19315
5282,0.165052,0.0797473,0.106108,0.193119
5283,0.165083,0.0797409,0.106096,0.193089
5284,0.165115,0.0797345,0.106083,0.193058
5285,0.165146,0.0797281,0.10607,0.193028
5286,0.165177,0.0797217,0.106058,0.192998
5287,0.165208,0.0797153,0.106045,0.192967
5288,0.16524,0.0797088,0.106032,0.192937
5289,0.165271,0.0797024,0.10602,0.192906
5290,0.165302,0.079696,0.106007,0.192876
5291,0.165333,0.0796896,0.105995,0.192845
5292,0.165365,0.0796832,0.105982,0.192815
5293,0.165396,0.0796768,0.105969,0.192784
5294,0.165427,0.0796704,0.105957,0.192754
5295,0.165458,0.079664,0.105944,0.192724
5296,0.16549,0.0796576,0.105931,0.192693
5297,0.165521,0.0796512,0.105919,0.192663
5298,0.165552,0.0796448,0.105906,0.192632
5299,0.165583,0.0796384,0.105894,0.192602
5300,0.165615,0.079632,0.105881,0.192572
5301,0.165646,0.0796256,0.105868,0.192541
5302,0.165677,0.0796192,0.105856,0.192511
5303,0.165708,0.0796129,0.105843,0.19248
5304,0.16574,0.0796065,0.105831,0.19245
5305,0.165771,0.0796001,0.105818,0.19242
5306,0.165802,0.0795937,0.105805,0.192389
5307,0.165833,0.0795873,0.105793,0.192359
5308,0.165865,0.0795809,0.10578,0.192329
5309,0.165896,0.0795746,0.105768,0.192298
5310,0.165927,0.0795682,0.105755,0.192268
5311,0.165958,0.0795618,0.105742,0.192238
5312,0.16599,0.0795554,0.10573,0.192208
5313,0.166021,0.079549,0.105717,0.192177
5314,0.166052,0.0795427,0.105705,0.192147
5315,0.166083,0.0795363,0.105692,0.192117
5316,0.166115,0.0795299,0.10568,0.192086
5317,0.166146,0.0795236,0.105667,0.192056
5318,0.166177,0.0795172,0.105655,0.192026
5319,0.166208,0.0795108,0.105642,0.191996
5320,0.16624,0.0795045,0.10563,0.191965
5321,0.166271,0.0794981,0.105617,0.191935
5322,0.166302,0.0794917,0.105604,0.191905
5323,0.166333,0.0794854,0.105592,0.191875
5324,0.166365,0.079479,0.105579,0.191845
5325,0.166396,0.0794727,0.105567,0.191814
5326,0.166427,0.0794663,0.105554,0.191784
5327,0.166458,0.07946,0.105542,0.191754
5328,0.16649,0.0794536,0.105529,0.191724
5329,0.166521,0.0794472,0.105517,0.191694
5330,0.166552,0.0794409,0.105504,0.191663
5331,0.166583,0.0794346,0.105492,0.191633
