i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
39,1,0.308594,0.0117188,0.997182,-0.00102389,-0.00117923,0,0.0995298,0.707634,0.716657,0,0,-0.231254,1.00715
40,1,0.316406,0.0117188,0.996675,-0.000848578,-0.000990515,0,0.0994459,0.708085,0.717706,0,0,-0.223647,1.00821
41,1,0.324219,0.0117188,0.996112,-0.000587853,-0.000740225,0,0.0993526,0.708615,0.718816,0,0,-0.209356,1.00937
42,1,0.332031,0.0117188,0.995524,-0.000231352,-0.000418212,0,0.0992551,0.709256,0.719976,0,0,-0.184362,1.01065
43,1,0.339844,0.0117188,0.994959,0.000290236,3.33091e-05,0,0.0991614,0.709964,0.721189,0,0,-0.144414,1.01201
44,1,0.347656,0.0117188,0.994512,0.000972552,0.000788859,0,0.0990866,0.710688,0.722518,0,0,-0.0955068,1.01346
45,1,0.355469,0.0117188,0.993945,0.00136651,0.00166468,0,0.0989919,0.711361,0.724043,0,0,-0.0362343,1.01502
46,1,0.363281,0.0117188,0.992918,0.00162459,0.00286026,0,0.0988207,0.712022,0.725752,0,0,0.0497602,1.01671
47,1,0.371094,0.0117188,0.991654,0.00219585,0.00462027,0,0.0986081,0.712632,0.727499,0,0,0.178285,1.01838
48,1,0.378906,0.0117188,0.990367,0.0031526,0.00681594,0,0.0983872,0.713065,0.729344,0,0,0.314515,1.02
49,1,0.386719,0.0117188,0.989609,0.0043776,0.00867083,0,0.0982506,0.713999,0.730599,0,0,0.457508,1.02155
50,1,0.394531,0.0117188,0.991204,0.0054985,0.00981611,0,0.0984921,0.717057,0.731315,0,0,0.624442,1.0242
51,1,0.402344,0.0117188,0.997454,0.00650809,0.0108046,0,0.0994152,0.724267,0.730425,0,0,0.733773,1.02863
52,1,0.410156,0.0117188,1.01158,0.00968041,0.00683117,0,0.101536,0.740612,0.723551,0,0,0.770896,1.03539
53,1,0.417969,0.0117188,1.04572,0.0199583,-0.0194828,0,0.108736,0.776495,0.703858,0,0,0.747073,1.04803
54,1,0.425781,0.0117188,1.10404,0.0371243,-0.0723297,0,0.126165,0.832297,0.676364,0,0,0.566489,1.07247
55,1,0.433594,0.0117188,1.18212,0.0607323,-0.143468,0,0.155274,0.906517,0.645385,0,0,0.239578,1.11279
56,1,0.441406,0.0117188,1.26905,0.0916175,-0.230097,0,0.192191,0.993995,0.615358,0,0,-0.15,1.16906
57,1,0.449219,0.0117188,1.35375,0.131272,-0.328436,0,0.225925,1.08514,0.594207,0,0,-0.516901,1.23718
58,1,0.457031,0.0117188,1.43281,0.16906,-0.41509,0,0.252981,1.1676,0.583892,0,0,-0.729529,1.30545
59,1,0.464844,0.0117188,1.4953,0.198114,-0.479832,0,0.273822,1.23119,0.583919,0,0,-0.818136,1.36264
60,1,0.472656,0.0117188,1.5355,0.220895,-0.526114,0,0.287946,1.27445,0.591057,0,0,-0.807927,1.40484
61,1,0.480469,0.0117188,1.55971,0.239273,-0.558862,0,0.296813,1.30178,0.601711,0,0,-0.689098,1.43411
62,1,0.488281,0.0117188,1.57433,0.254537,-0.581919,0,0.302213,1.31847,0.614018,0,0,-0.517042,1.45443
63,1,0.496094,0.0117188,1.5837,0.267344,-0.59763,0,0.305599,1.32948,0.626681,0,0,-0.337021,1.46978
64,1,0.503906,0.0117188,1.58934,0.277796,-0.607504,0,0.307537,1.33725,0.639187,0,0,-0.15957,1.48216
65,1,0.511719,0.0117188,1.59433,0.286899,-0.612963,0,0.309215,1.34147,0.651498,0,0,0.000484514,1.49131
66,1,0.519531,0.0117188,1.60006,0.294413,-0.614631,0,0.311434,1.34442,0.663769,0,0,0.116985,1.49935
67,1,0.527344,0.0117188,1.60529,0.299578,-0.612774,0,0.313818,1.34762,0.67696,0,0,0.178379,1.50809
68,1,0.535156,0.0117188,1.607,0.303321,-0.609203,0,0.314586,1.35069,0.690884,0,0,0.202803,1.51713
69,1,0.542969,0.0117188,1.60907,0.307102,-0.60314,0,0.315167,1.35281,0.704897,0,0,0.249444,1.52544
70,1,0.550781,0.0117188,1.6113,0.31051,-0.595349,0,0.315265,1.35334,0.717889,0,0,0.324919,1.53195
71,1,0.558594,0.0117188,1.61148,0.313215,-0.58631,0,0.314266,1.35281,0.731481,0,0,0.405751,1.53791
72,1,0.566406,0.0117188,1.61071,0.31569,-0.57604,0,0.312721,1.3503,0.744664,0,0,0.506258,1.54203
73,1,0.574219,0.0117188,1.60785,0.317796,-0.564617,0,0.310372,1.34527,0.757546,0,0,0.627022,1.5439
74,1,0.582031,0.0117188,1.6017,0.319205,-0.551989,0,0.306765,1.33657,0.770367,0,0,0.754688,1.54269
75,1,0.589844,0.0117188,1.59126,0.319578,-0.53729,0,0.301647,1.32275,0.782961,0,0,0.908323,1.5371
76,1,0.597656,0.0117188,1.57432,0.318314,-0.518737,0,0.294509,1.30198,0.7952,0,0,1.07419,1.52562
